      Step     Time          Energy         fmax
BFGS:    0 14:59:35     -881.576471        1.6738
BFGS:    1 15:12:20     -881.860950        0.9248
BFGS:    2 15:25:45     -882.120975        0.5702
BFGS:    3 15:37:11     -882.201665        0.5406
BFGS:    4 15:49:17     -882.263179        0.5151
BFGS:    5 15:59:25     -882.302759        0.3305
BFGS:    6 16:09:34     -882.342537        0.3089
BFGS:    7 16:20:21     -882.374567        0.3078
BFGS:    8 16:32:26     -882.411859        0.2844
BFGS:    9 16:44:30     -882.445303        0.2024
BFGS:   10 16:54:37     -882.463955        0.1960
BFGS:   11 17:04:44     -882.489196        0.1913
BFGS:   12 17:16:08     -882.505171        0.2225
BFGS:   13 17:26:15     -882.516106        0.1442
BFGS:   14 17:36:22     -882.527488        0.1255
BFGS:   15 17:45:11     -882.533530        0.1205
BFGS:   16 17:53:21     -882.540069        0.1365
BFGS:   17 18:00:53     -882.544501        0.0795
BFGS:   18 18:07:45     -882.548048        0.0687
BFGS:   19 18:13:59     -882.550242        0.0580
BFGS:   20 18:22:48     -882.553468        0.1223
BFGS:   21 18:29:41     -882.554818        0.0984
BFGS:   22 18:37:12     -882.557343        0.0924
BFGS:   23 18:44:05     -882.559557        0.0900
BFGS:   24 18:52:54     -882.561979        0.0952
BFGS:   25 18:59:08     -882.562870        0.0712
BFGS:   26 19:09:53     -882.559469        0.1143
BFGS:   27 19:19:21     -882.563615        0.0585
BFGS:   28 19:25:35     -882.563580        0.0561
BFGS:   29 19:32:27     -882.563428        0.0595
BFGS:   30 19:39:20     -882.563135        0.0475
BFGS:   31 19:45:34     -882.564338        0.0492
BFGS:   32 19:56:20     -882.556783        0.1621
BFGS:   33 20:07:06     -882.565595        0.0506
BFGS:   34 20:13:20     -882.566043        0.0433
BFGS:   35 20:18:55     -882.566761        0.0385
BFGS:   36 20:25:47     -882.566939        0.0351
BFGS:   37 20:30:43     -882.566770        0.0314
BFGS:   38 20:41:29     -882.559132        0.1057
BFGS:   39 20:50:57     -882.565469        0.0319
BFGS:   40 20:57:11     -882.566318        0.0259
BFGS:   41 21:02:07     -882.566189        0.0281
BFGS:   42 21:13:32     -882.552991        0.3278
BFGS:   43 21:25:35     -882.560243        0.3950
BFGS:   44 21:35:03     -882.565044        0.0230
BFGS:   45 21:40:38     -882.565529        0.0295
BFGS:   46 21:45:34     -882.565811        0.0278
BFGS:   47 21:53:44     -882.565437        0.0729
BFGS:   48 22:01:55     -882.566370        0.0419
BFGS:   49 22:06:12     -882.566584        0.0297
BFGS:   50 22:18:15     -882.544960        0.6283
BFGS:   51 22:29:39     -882.565917        0.1979
BFGS:   52 22:36:32     -882.566277        0.0391
BFGS:   53 22:42:07     -882.566591        0.0236
BFGS:   54 22:47:03     -882.566855        0.0159
BFGS:   55 22:54:34     -882.565650        0.0934
BFGS:   56 23:02:06     -882.566910        0.0197
BFGS:   57 23:07:02     -882.566893        0.0170
BFGS:   58 23:13:16     -882.567111        0.0420
BFGS:   59 23:18:50     -882.567112        0.0142
BFGS:   60 23:24:25     -882.566923        0.0131
BFGS:   61 23:28:04     -882.566968        0.0228
