      Step     Time          Energy         fmax
BFGS:    0 10:10:21     -880.758162        1.3872
BFGS:    1 10:23:09     -881.028734        0.9760
BFGS:    2 10:37:21     -881.302128        0.6120
BFGS:    3 10:50:53     -881.401172        0.5776
BFGS:    4 11:05:08     -881.476177        0.4599
BFGS:    5 11:18:02     -881.539823        0.4430
BFGS:    6 11:28:51     -881.578074        0.2970
BFGS:    7 11:41:04     -881.612679        0.3071
BFGS:    8 11:51:53     -881.637255        0.3576
BFGS:    9 12:03:24     -881.669296        0.3252
BFGS:   10 12:16:18     -881.694075        0.2728
BFGS:   11 12:27:06     -881.713539        0.2056
BFGS:   12 12:37:55     -881.736086        0.1399
BFGS:   13 12:45:57     -881.747174        0.1872
BFGS:   14 12:54:00     -881.756733        0.1413
BFGS:   15 13:06:15     -881.770011        0.1767
BFGS:   16 13:15:42     -881.776783        0.1647
BFGS:   17 13:25:48     -881.787012        0.1398
BFGS:   18 13:33:08     -881.792204        0.1412
BFGS:   19 13:44:38     -881.798650        0.1578
BFGS:   20 13:53:21     -881.804155        0.1112
BFGS:   21 14:01:23     -881.809619        0.0773
BFGS:   22 14:08:43     -881.813603        0.0691
BFGS:   23 14:16:46     -881.816726        0.0636
BFGS:   24 14:26:12     -881.820008        0.0712
BFGS:   25 14:32:51     -881.821009        0.0524
BFGS:   26 14:40:12     -881.822023        0.0562
BFGS:   27 14:46:52     -881.823034        0.0382
BFGS:   28 14:54:13     -881.824302        0.0359
BFGS:   29 15:00:53     -881.825293        0.0399
BFGS:   30 15:08:15     -881.826222        0.0428
BFGS:   31 15:16:18     -881.827128        0.0376
BFGS:   32 15:22:17     -881.827602        0.0345
BFGS:   33 15:29:38     -881.828261        0.0299
BFGS:   34 15:36:17     -881.828665        0.0319
BFGS:   35 15:42:15     -881.829038        0.0251
BFGS:   36 15:48:13     -881.829356        0.0253
BFGS:   37 15:55:34     -881.829609        0.0245
BFGS:   38 16:00:49     -881.829754        0.0229
BFGS:   39 16:08:50     -881.829220        0.0499
BFGS:   40 16:15:31     -881.830082        0.0276
      Step     Time          Energy         fmax
BFGS:    0 16:15:31     -881.830082        0.0276
BFGS:    1 16:18:01     -881.830145        0.0347
BFGS:    2 16:24:39     -881.830105        0.0656
BFGS:    3 16:29:56     -881.830314        0.0383
BFGS:    4 16:35:53     -881.830343        0.0346
BFGS:    5 16:39:46     -881.830410        0.0534
BFGS:    6 16:44:21     -881.830457        0.0328
BFGS:    7 16:50:20     -881.830486        0.0751
BFGS:    8 16:54:55     -881.830704        0.0787
BFGS:    9 17:02:16     -881.830910        0.0307
BFGS:   10 17:06:09     -881.830944        0.0368
BFGS:   11 17:21:48     -881.568441        2.5614
BFGS:   12 17:38:13     -881.830797        0.0852
BFGS:   13 17:44:51     -881.830960        0.0276
BFGS:   14 17:49:27     -881.831052        0.0431
BFGS:   15 17:55:24     -881.831248        0.0219
BFGS:   16 17:57:53     -881.831324        0.0259
BFGS:   17 18:09:23     -881.821909        0.4661
BFGS:   18 18:18:50     -881.831316        0.0238
BFGS:   19 18:22:42     -881.831319        0.0382
BFGS:   20 18:27:57     -881.831298        0.0465
BFGS:   21 18:32:30     -881.831399        0.0423
BFGS:   22 18:39:51     -881.829837        0.2455
BFGS:   23 18:47:11     -881.831567        0.0391
BFGS:   24 18:52:27     -881.831524        0.0189
