      Step     Time          Energy         fmax
BFGS:    0 13:04:06     -880.656196        1.7641
BFGS:    1 13:16:56     -880.941792        1.1359
BFGS:    2 13:33:14     -881.205913        0.5399
BFGS:    3 13:48:52     -881.316048        0.4082
BFGS:    4 14:00:21     -881.367308        0.5062
BFGS:    5 14:13:12     -881.428154        0.4222
BFGS:    6 14:25:22     -881.458780        0.2239
BFGS:    7 14:38:15     -881.490329        0.2832
BFGS:    8 14:49:02     -881.513368        0.3511
BFGS:    9 14:59:50     -881.535381        0.2693
BFGS:   10 15:14:47     -881.562119        0.2329
BFGS:   11 15:24:51     -881.574929        0.1680
BFGS:   12 15:36:21     -881.599554        0.1952
BFGS:   13 15:45:02     -881.606030        0.1463
BFGS:   14 15:56:28     -881.619177        0.0996
BFGS:   15 16:04:28     -881.622981        0.1209
BFGS:   16 16:15:15     -881.629413        0.0948
BFGS:   17 16:24:38     -881.632619        0.0888
BFGS:   18 16:31:56     -881.636140        0.0774
BFGS:   19 16:40:37     -881.640889        0.1002
BFGS:   20 16:49:19     -881.643744        0.0870
BFGS:   21 16:57:59     -881.646429        0.0555
BFGS:   22 17:05:58     -881.648396        0.0467
BFGS:   23 17:12:36     -881.649493        0.0477
BFGS:   24 17:24:47     -881.648499        0.1058
BFGS:   25 17:34:49     -881.651642        0.0519
BFGS:   26 17:40:04     -881.652352        0.0598
BFGS:   27 17:52:53     -881.629352        0.3216
BFGS:   28 18:05:02     -881.654149        0.0526
BFGS:   29 18:10:15     -881.654670        0.0564
BFGS:   30 18:21:43     -881.640142        0.3659
BFGS:   31 18:32:28     -881.656882        0.0441
BFGS:   32 18:37:01     -881.657214        0.0591
BFGS:   33 18:47:50     -881.656096        0.1091
BFGS:   34 18:55:08     -881.657883        0.0338
BFGS:   35 19:01:45     -881.658575        0.0293
BFGS:   36 19:08:22     -881.659015        0.0317
BFGS:   37 19:17:44     -881.659576        0.0342
BFGS:   38 19:22:17     -881.659768        0.0589
BFGS:   39 19:31:40     -881.659023        0.0740
BFGS:   40 19:38:17     -881.659996        0.0225
BFGS:   41 19:42:49     -881.660199        0.0317
BFGS:   42 19:52:13     -881.658487        0.1408
BFGS:   43 20:01:36     -881.660593        0.0277
BFGS:   44 20:06:08     -881.660565        0.0333
BFGS:   45 20:14:51     -881.659756        0.1427
BFGS:   46 20:21:27     -881.660581        0.0581
BFGS:   47 20:25:18     -881.660704        0.0527
BFGS:   48 20:38:53     -881.548859        2.0745
BFGS:   49 20:53:03     -881.660264        0.0512
BFGS:   50 20:59:39     -881.660524        0.0478
BFGS:   51 21:04:11     -881.660884        0.0429
BFGS:   52 21:12:53     -881.660611        0.1110
BFGS:   53 21:19:31     -881.661024        0.0315
BFGS:   54 21:26:09     -881.660841        0.0325
BFGS:   55 21:30:42     -881.660768        0.0329
BFGS:   56 21:35:14     -881.660681        0.0183
