      Step     Time          Energy         fmax
BFGS:    0 19:22:52     -881.019695        1.6710
BFGS:    1 19:36:27     -881.329211        0.9007
BFGS:    2 19:52:04     -881.636748        0.5303
BFGS:    3 20:05:39     -881.732073        0.6280
BFGS:    4 20:19:15     -881.797090        0.5653
BFGS:    5 20:31:26     -881.846051        0.3119
BFGS:    6 20:42:59     -881.881452        0.2737
BFGS:    7 20:54:29     -881.916784        0.2703
BFGS:    8 21:06:44     -881.946015        0.2968
BFGS:    9 21:18:16     -881.969525        0.1872
BFGS:   10 21:31:11     -881.986624        0.1820
BFGS:   11 21:44:06     -882.001080        0.2394
BFGS:   12 21:53:34     -882.010163        0.2254
BFGS:   13 22:05:07     -882.026275        0.1407
BFGS:   14 22:14:33     -882.032581        0.1572
BFGS:   15 22:23:59     -882.041496        0.1271
BFGS:   16 22:35:31     -882.050794        0.1619
BFGS:   17 22:44:58     -882.054947        0.1204
BFGS:   18 22:54:24     -882.061054        0.0877
BFGS:   19 23:03:49     -882.065532        0.1101
BFGS:   20 23:11:52     -882.068514        0.1107
BFGS:   21 23:21:18     -882.073576        0.0584
BFGS:   22 23:28:38     -882.075914        0.0613
BFGS:   23 23:36:38     -882.078670        0.0670
BFGS:   24 23:46:05     -882.080732        0.0755
BFGS:   25 23:52:44     -882.082204        0.0773
BFGS:   26 00:04:13     -882.083447        0.0832
BFGS:   27 00:12:59     -882.085759        0.0767
BFGS:   28 00:21:44     -882.088494        0.0665
BFGS:   29 00:29:45     -882.091401        0.0524
BFGS:   30 00:37:47     -882.094554        0.0467
BFGS:   31 00:49:19     -882.098329        0.0944
BFGS:   32 00:56:38     -882.098910        0.0878
BFGS:   33 01:09:32     -882.079576        0.1971
BFGS:   34 01:21:04     -882.099950        0.0664
BFGS:   35 01:27:42     -882.100374        0.0630
BFGS:   36 01:35:03     -882.102298        0.0499
BFGS:   37 01:40:18     -882.102881        0.0735
BFGS:   38 01:53:12     -882.060815        0.8054
BFGS:   39 02:05:25     -882.102046        0.2453
BFGS:   40 02:12:46     -882.104659        0.0602
BFGS:   41 02:20:06     -882.105223        0.0693
BFGS:   42 02:25:23     -882.106051        0.0571
BFGS:   43 02:38:18     -882.046323        1.4563
BFGS:   44 02:51:12     -882.105761        0.2715
BFGS:   45 02:59:14     -882.106838        0.0677
BFGS:   46 03:03:49     -882.106924        0.0545
BFGS:   47 03:16:00     -882.058125        1.9020
BFGS:   48 03:29:37     -882.101358        0.4136
BFGS:   49 03:39:03     -882.106822        0.0783
BFGS:   50 03:45:43     -882.107132        0.0333
BFGS:   51 03:50:18     -882.107304        0.0452
BFGS:   52 03:56:58     -882.107731        0.0359
BFGS:   53 04:01:33     -882.107944        0.0485
BFGS:   54 04:14:28     -882.078072        0.4916
BFGS:   55 04:27:22     -882.107444        0.1604
BFGS:   56 04:34:42     -882.107740        0.0548
BFGS:   57 04:40:39     -882.107964        0.0512
BFGS:   58 04:48:42     -882.107378        0.1140
BFGS:   59 04:55:22     -882.108004        0.0439
BFGS:   60 05:02:43     -882.108136        0.0329
BFGS:   61 05:07:18     -882.108103        0.0510
BFGS:   62 05:13:57     -882.107945        0.0359
BFGS:   63 05:18:30     -882.108074        0.0580
BFGS:   64 05:30:43     -882.085460        0.4676
BFGS:   65 05:44:19     -882.106187        0.1810
BFGS:   66 05:53:03     -882.107455        0.0666
BFGS:   67 05:58:18     -882.107641        0.0710
BFGS:   68 06:13:18     -881.961975        1.5697
BFGS:   69 06:28:18     -882.104746        0.2013
BFGS:   70 06:36:20     -882.106463        0.0528
BFGS:   71 06:41:37     -882.106901        0.0598
BFGS:   72 06:53:08     -882.097167        0.5205
BFGS:   73 07:03:58     -882.107532        0.0602
BFGS:   74 07:09:55     -882.107656        0.0492
BFGS:   75 07:18:40     -882.105121        0.2111
BFGS:   76 07:26:01     -882.107469        0.0450
BFGS:   77 07:31:18     -882.107843        0.0556
BFGS:   78 07:43:32     -882.096177        0.3513
BFGS:   79 07:55:03     -882.108304        0.0485
BFGS:   80 08:02:24     -882.107731        0.0462
BFGS:   81 08:06:16     -882.108014        0.0610
BFGS:   82 08:12:56     -882.108645        0.0449
BFGS:   83 08:15:24     -882.108745        0.0513
BFGS:   84 08:21:24     -882.108264        0.0496
BFGS:   85 08:25:58     -882.108275        0.0705
BFGS:   86 08:40:16     -882.020080        1.2913
BFGS:   87 08:53:54     -882.108123        0.0437
BFGS:   88 09:00:35     -882.108356        0.0621
BFGS:   89 09:05:09     -882.108316        0.0709
BFGS:   90 09:11:48     -882.108172        0.0401
BFGS:   91 09:16:23     -882.108210        0.0441
BFGS:   92 09:30:41     -882.004096        1.8724
BFGS:   93 09:45:41     -882.108301        0.0504
BFGS:   94 09:50:16     -882.108419        0.0397
BFGS:   95 09:59:00     -882.106025        0.2468
BFGS:   96 10:07:04     -882.108247        0.0402
BFGS:   97 10:11:38     -882.108334        0.0452
BFGS:   98 10:18:58     -882.108110        0.1179
BFGS:   99 10:23:32     -882.108402        0.0768
      Step     Time          Energy         fmax
BFGS:    0 10:35:45     -882.085338        0.9123
BFGS:    1 10:46:34     -882.099519        0.4054
BFGS:    2 10:56:02     -882.103798        0.0601
BFGS:    3 11:03:23     -882.105197        0.0553
BFGS:    4 11:12:08     -882.106832        0.1046
BFGS:    5 11:16:42     -882.107584        0.0828
BFGS:    6 11:31:02     -882.021784        1.9608
BFGS:    7 11:46:43     -882.108851        0.1161
BFGS:    8 11:51:17     -882.108937        0.0791
BFGS:    9 12:02:51     -882.098004        0.7600
BFGS:   10 12:13:39     -882.108651        0.0235
BFGS:   11 12:16:09     -882.108869        0.0652
BFGS:   12 12:21:25     -882.108921        0.0305
BFGS:   13 12:24:35     -882.108906        0.0616
BFGS:   14 12:31:14     -882.108805        0.0383
BFGS:   15 12:35:49     -882.108991        0.0352
BFGS:   16 12:50:07     -881.977852        2.1253
BFGS:   17 13:03:45     -882.109426        0.1155
BFGS:   18 13:10:24     -882.108880        0.0656
BFGS:   19 13:16:20     -882.109140        0.0206
BFGS:   20 13:22:59     -882.109507        0.0837
BFGS:   21 13:27:33     -882.109577        0.0691
BFGS:   22 13:34:12     -882.109129        0.0775
BFGS:   23 13:39:30     -882.109353        0.0558
BFGS:   24 13:48:15     -882.107784        0.3168
BFGS:   25 13:56:17     -882.109554        0.0444
BFGS:   26 14:00:52     -882.109533        0.0280
BFGS:   27 14:08:15     -882.107955        0.2485
BFGS:   28 14:15:36     -882.109623        0.0332
BFGS:   29 14:20:53     -882.109702        0.0199
