      Step     Time          Energy         fmax
BFGS:    0 04:44:13     -881.489299        1.4588
BFGS:    1 04:55:23     -881.735054        0.8636
BFGS:    2 05:09:59     -881.991135        0.4384
BFGS:    3 05:21:14     -882.056584        0.4604
BFGS:    4 05:33:50     -882.116475        0.5603
BFGS:    5 05:45:49     -882.161182        0.4117
BFGS:    6 05:58:28     -882.198401        0.3028
BFGS:    7 06:09:46     -882.231897        0.2809
BFGS:    8 06:21:44     -882.259043        0.3450
BFGS:    9 06:34:24     -882.283277        0.3118
BFGS:   10 06:43:40     -882.297143        0.1676
BFGS:   11 06:52:15     -882.309258        0.1680
BFGS:   12 07:02:52     -882.320204        0.1498
BFGS:   13 07:11:27     -882.327807        0.1461
BFGS:   14 07:24:08     -882.337698        0.1628
BFGS:   15 07:31:22     -882.342766        0.1249
BFGS:   16 07:39:57     -882.350759        0.0964
BFGS:   17 07:47:52     -882.354455        0.0981
BFGS:   18 07:58:29     -882.361268        0.0964
BFGS:   19 08:05:42     -882.364428        0.0759
BFGS:   20 08:14:59     -882.369091        0.0861
BFGS:   21 08:22:12     -882.370778        0.0817
BFGS:   22 08:30:06     -882.372934        0.0641
BFGS:   23 08:37:20     -882.374433        0.0486
BFGS:   24 08:44:33     -882.375869        0.0499
BFGS:   25 08:51:04     -882.376542        0.0379
BFGS:   26 08:59:39     -882.377324        0.0460
BFGS:   27 09:06:11     -882.377835        0.0365
BFGS:   28 09:12:03     -882.378287        0.0299
BFGS:   29 09:22:40     -882.378232        0.0555
BFGS:   30 09:29:54     -882.379242        0.0260
BFGS:   31 09:36:27     -882.379434        0.0203
BFGS:   32 09:42:18     -882.379681        0.0170
