      Step     Time          Energy         fmax
BFGS:    0 14:54:44     -880.590013        1.4183
BFGS:    1 15:08:21     -880.854364        1.0305
BFGS:    2 15:22:42     -881.116295        0.5160
BFGS:    3 15:35:39     -881.206583        0.4952
BFGS:    4 15:47:50     -881.258601        0.3800
BFGS:    5 16:00:02     -881.310740        0.4102
BFGS:    6 16:11:35     -881.344868        0.2731
BFGS:    7 16:23:48     -881.380740        0.2385
BFGS:    8 16:36:45     -881.412254        0.3247
BFGS:    9 16:46:55     -881.435080        0.2889
BFGS:   10 16:57:45     -881.466539        0.2153
BFGS:   11 17:09:18     -881.490972        0.2265
BFGS:   12 17:20:49     -881.508240        0.2290
BFGS:   13 17:33:01     -881.525944        0.2006
BFGS:   14 17:43:52     -881.540386        0.1799
BFGS:   15 17:54:41     -881.556790        0.1470
BFGS:   16 18:04:07     -881.568427        0.1454
BFGS:   17 18:13:34     -881.577607        0.1431
BFGS:   18 18:23:01     -881.585678        0.1153
BFGS:   19 18:32:26     -881.591516        0.0939
BFGS:   20 18:41:54     -881.596811        0.0832
BFGS:   21 18:49:15     -881.600795        0.0945
BFGS:   22 18:58:40     -881.605389        0.1392
BFGS:   23 19:06:43     -881.608454        0.0843
BFGS:   24 19:15:29     -881.612356        0.0769
BFGS:   25 19:23:31     -881.615450        0.0680
BFGS:   26 19:31:34     -881.618831        0.0683
BFGS:   27 19:38:55     -881.621175        0.0715
BFGS:   28 19:49:04     -881.624367        0.0861
BFGS:   29 19:55:02     -881.625912        0.0667
BFGS:   30 20:03:06     -881.628539        0.0499
BFGS:   31 20:10:28     -881.629958        0.0661
BFGS:   32 20:21:18     -881.633035        0.0664
BFGS:   33 20:28:41     -881.633484        0.0778
BFGS:   34 20:35:19     -881.634467        0.0623
BFGS:   35 20:41:59     -881.635728        0.0594
BFGS:   36 20:51:26     -881.638261        0.0765
BFGS:   37 20:58:07     -881.639236        0.0647
      Step     Time          Energy         fmax
BFGS:    0 20:58:07     -881.639236        0.0647
BFGS:    1 21:03:24     -881.639887        0.0598
BFGS:    2 21:11:26     -881.638906        0.1199
BFGS:    3 21:19:30     -881.641592        0.0545
BFGS:    4 21:24:04     -881.641812        0.0578
BFGS:    5 21:37:02     -881.615185        0.5427
BFGS:    6 21:49:14     -881.643021        0.0522
BFGS:    7 21:53:50     -881.643164        0.0469
BFGS:    8 22:06:04     -881.625241        0.5624
BFGS:    9 22:14:49     -881.643737        0.0438
BFGS:   10 22:20:47     -881.643950        0.0537
BFGS:   11 22:33:01     -881.640623        0.2643
BFGS:   12 22:43:50     -881.644764        0.0490
BFGS:   13 22:49:48     -881.644764        0.0601
BFGS:   14 22:55:45     -881.645287        0.0625
BFGS:   15 23:01:42     -881.645661        0.0607
BFGS:   16 23:07:41     -881.646229        0.0571
BFGS:   17 23:13:39     -881.646632        0.0488
BFGS:   18 23:18:56     -881.646871        0.0478
BFGS:   19 23:32:32     -881.617974        0.4815
BFGS:   20 23:46:09     -881.647269        0.0362
BFGS:   21 23:50:43     -881.647408        0.0466
BFGS:   22 00:05:48     -881.524330        1.2546
BFGS:   23 00:21:32     -881.647288        0.1845
BFGS:   24 00:29:34     -881.647857        0.0925
BFGS:   25 00:34:08     -881.647982        0.0588
BFGS:   26 00:42:11     -881.647730        0.1695
BFGS:   27 00:48:51     -881.648208        0.0604
BFGS:   28 00:54:48     -881.648341        0.0385
BFGS:   29 01:00:47     -881.648530        0.0605
BFGS:   30 01:06:45     -881.648724        0.0597
BFGS:   31 01:12:43     -881.648864        0.0433
BFGS:   32 01:17:59     -881.648956        0.0458
BFGS:   33 01:24:40     -881.649127        0.0416
BFGS:   34 01:29:15     -881.649324        0.0661
BFGS:   35 01:38:01     -881.648490        0.1569
BFGS:   36 01:45:24     -881.649537        0.0368
BFGS:   37 01:48:35     -881.649491        0.0557
BFGS:   38 01:58:42     -881.634540        0.9394
BFGS:   39 02:09:31     -881.649599        0.0428
BFGS:   40 02:14:06     -881.649778        0.0288
BFGS:   41 02:29:09     -881.460266        2.6682
BFGS:   42 02:46:15     -881.644683        0.5739
BFGS:   43 02:54:18     -881.648666        0.1533
BFGS:   44 02:59:34     -881.648756        0.1245
BFGS:   45 03:05:33     -881.648723        0.0885
BFGS:   46 03:10:08     -881.648903        0.0844
BFGS:   47 03:17:30     -881.647822        0.3129
BFGS:   48 03:24:51     -881.649151        0.0816
BFGS:   49 03:30:08     -881.649051        0.0750
BFGS:   50 03:36:05     -881.648888        0.0574
BFGS:   51 03:40:39     -881.649044        0.0628
BFGS:   52 03:47:19     -881.649209        0.0947
BFGS:   53 03:51:53     -881.649398        0.0935
BFGS:   54 04:05:29     -881.610152        0.6983
BFGS:   55 04:19:09     -881.649380        0.0498
BFGS:   56 04:24:24     -881.649548        0.0546
BFGS:   57 04:28:58     -881.649617        0.0621
BFGS:   58 04:41:56     -881.578040        0.9035
BFGS:   59 04:54:52     -881.649678        0.0593
BFGS:   60 05:00:50     -881.649743        0.0497
BFGS:   61 05:06:47     -881.649805        0.0471
BFGS:   62 05:11:22     -881.650025        0.0735
BFGS:   63 05:18:43     -881.650294        0.0538
BFGS:   64 05:23:17     -881.650463        0.0416
BFGS:   65 05:38:18     -881.523623        0.9739
BFGS:   66 05:53:18     -881.650561        0.0600
BFGS:   67 05:57:53     -881.650672        0.0408
BFGS:   68 06:08:01     -881.645656        0.3073
BFGS:   69 06:16:45     -881.650886        0.0356
BFGS:   70 06:21:19     -881.650916        0.0339
BFGS:   71 06:32:51     -881.646405        0.2398
BFGS:   72 06:42:58     -881.651098        0.0302
BFGS:   73 06:46:51     -881.651109        0.0195
