      Step     Time          Energy         fmax
BFGS:    0 02:38:16     -889.182991        1.5148
BFGS:    1 02:51:12     -889.475792        0.9929
BFGS:    2 03:04:49     -889.779012        0.5651
BFGS:    3 03:17:08     -889.877320        0.3992
BFGS:    4 03:30:45     -889.946667        0.4503
BFGS:    5 03:42:24     -890.002032        0.3591
BFGS:    6 03:52:44     -890.041235        0.2608
BFGS:    7 04:03:05     -890.068550        0.2459
BFGS:    8 04:13:26     -890.093964        0.2341
BFGS:    9 04:21:48     -890.109208        0.1987
BFGS:   10 04:30:10     -890.125636        0.1808
BFGS:   11 04:39:51     -890.137468        0.1351
BFGS:   12 04:49:32     -890.147221        0.1503
BFGS:   13 04:57:15     -890.153724        0.1036
BFGS:   14 05:06:55     -890.163286        0.1079
BFGS:   15 05:14:37     -890.166829        0.0796
BFGS:   16 05:22:59     -890.172272        0.0884
BFGS:   17 05:30:02     -890.174849        0.0751
BFGS:   18 05:38:23     -890.178634        0.0736
BFGS:   19 05:46:05     -890.180811        0.0743
BFGS:   20 05:54:27     -890.183038        0.0666
BFGS:   21 06:03:28     -890.184929        0.0672
BFGS:   22 06:11:10     -890.186838        0.0598
BFGS:   23 06:18:52     -890.188758        0.0577
BFGS:   24 06:26:35     -890.190568        0.0578
BFGS:   25 06:34:17     -890.192437        0.0653
BFGS:   26 06:40:40     -890.193427        0.0584
BFGS:   27 06:50:22     -890.195466        0.1146
BFGS:   28 06:59:23     -890.195999        0.0925
BFGS:   29 07:07:05     -890.199101        0.0996
BFGS:   30 07:14:48     -890.201970        0.0781
BFGS:   31 07:23:10     -890.206050        0.0560
BFGS:   32 07:31:32     -890.208429        0.0632
BFGS:   33 07:40:34     -890.211520        0.0948
BFGS:   34 07:50:14     -890.212133        0.1466
BFGS:   35 07:57:57     -890.213926        0.1019
BFGS:   36 08:05:39     -890.215453        0.0618
BFGS:   37 08:13:22     -890.216298        0.0578
BFGS:   38 08:21:04     -890.217240        0.0608
BFGS:   39 08:29:26     -890.218828        0.0873
BFGS:   40 08:37:09     -890.220305        0.0775
BFGS:   41 08:46:50     -890.221707        0.0848
BFGS:   42 08:55:12     -890.222474        0.0765
BFGS:   43 09:02:55     -890.223858        0.1199
BFGS:   44 09:09:18     -890.224711        0.0387
BFGS:   45 09:16:22     -890.225627        0.0490
BFGS:   46 09:24:05     -890.226587        0.0772
BFGS:   47 09:31:47     -890.227256        0.0730
BFGS:   48 09:37:31     -890.227563        0.0303
BFGS:   49 09:45:13     -890.227836        0.0558
BFGS:   50 09:50:17     -890.227861        0.0332
BFGS:   51 09:56:41     -890.227822        0.0324
BFGS:   52 10:01:06     -890.227942        0.0303
BFGS:   53 10:06:49     -890.228260        0.0304
BFGS:   54 10:15:52     -890.228319        0.0465
BFGS:   55 10:22:54     -890.228732        0.0382
BFGS:   56 10:29:18     -890.228869        0.0399
BFGS:   57 10:33:03     -890.229078        0.0338
BFGS:   58 10:42:44     -890.223648        0.2171
BFGS:   59 10:52:24     -890.229183        0.0620
BFGS:   60 10:58:47     -890.229349        0.0366
BFGS:   61 11:01:53     -890.229339        0.0829
BFGS:   62 11:13:33     -890.205702        0.8665
BFGS:   63 11:25:13     -890.228610        0.2607
BFGS:   64 11:32:55     -890.229578        0.0636
BFGS:   65 11:36:40     -890.229650        0.0337
BFGS:   66 11:44:22     -890.225926        0.5071
BFGS:   67 11:54:03     -890.229191        0.1296
BFGS:   68 11:59:47     -890.229723        0.0236
BFGS:   69 12:02:52     -890.229860        0.0389
BFGS:   70 12:12:33     -890.220214        0.7201
BFGS:   71 12:22:14     -890.229647        0.0471
BFGS:   72 12:27:19     -890.229928        0.0151
