      Step     Time          Energy         fmax
BFGS:    0 00:25:35     -888.732802        1.1372
BFGS:    1 00:37:58     -888.972497        0.9169
BFGS:    2 00:51:41     -889.224884        0.4719
BFGS:    3 01:02:45     -889.300103        0.4186
BFGS:    4 01:15:07     -889.349969        0.3238
BFGS:    5 01:26:10     -889.381504        0.2641
BFGS:    6 01:36:33     -889.410662        0.2496
BFGS:    7 01:46:17     -889.440926        0.2979
BFGS:    8 01:57:21     -889.468567        0.2354
BFGS:    9 02:08:25     -889.492709        0.2014
BFGS:   10 02:18:49     -889.513078        0.1969
BFGS:   11 02:28:33     -889.529967        0.1721
BFGS:   12 02:39:37     -889.544606        0.1546
BFGS:   13 02:47:20     -889.559077        0.1550
BFGS:   14 02:57:43     -889.574661        0.1664
BFGS:   15 03:08:07     -889.589111        0.1721
BFGS:   16 03:15:51     -889.597466        0.1347
BFGS:   17 03:26:13     -889.609290        0.1446
BFGS:   18 03:35:18     -889.612151        0.1690
BFGS:   19 03:44:22     -889.617993        0.1526
