      Step     Time          Energy         fmax
BFGS:    0 22:05:01     -889.136058        1.8491
BFGS:    1 22:18:41     -889.415198        1.0419
BFGS:    2 22:30:21     -889.669537        0.6161
BFGS:    3 22:43:21     -889.763693        0.6033
BFGS:    4 22:55:40     -889.818511        0.5043
BFGS:    5 23:07:21     -889.857068        0.5063
BFGS:    6 23:18:22     -889.889167        0.3787
BFGS:    7 23:28:43     -889.913721        0.3140
BFGS:    8 23:39:45     -889.937628        0.2913
BFGS:    9 23:51:25     -889.958273        0.2413
BFGS:   10 00:01:08     -889.972440        0.2514
BFGS:   11 00:13:28     -889.986944        0.2593
BFGS:   12 00:25:10     -889.995845        0.2536
BFGS:   13 00:36:13     -890.005471        0.1772
BFGS:   14 00:47:53     -890.015780        0.1746
BFGS:   15 01:00:14     -890.018282        0.1947
BFGS:   16 01:11:15     -890.021746        0.1949
BFGS:   17 01:23:36     -890.023137        0.1635
BFGS:   18 01:34:38     -890.026918        0.1567
BFGS:   19 01:48:16     -890.034045        0.1928
BFGS:   20 01:59:57     -890.039096        0.2007
BFGS:   21 02:08:20     -890.047934        0.1408
BFGS:   22 02:21:58     -890.055580        0.1495
BFGS:   23 02:30:21     -890.061348        0.1203
BFGS:   24 02:40:02     -890.068803        0.1147
BFGS:   25 02:48:25     -890.072882        0.0927
BFGS:   26 02:56:47     -890.076890        0.0796
BFGS:   27 03:07:09     -890.081591        0.1164
BFGS:   28 03:14:52     -890.083222        0.0766
BFGS:   29 03:21:55     -890.085460        0.0678
BFGS:   30 03:30:18     -890.088862        0.0686
BFGS:   31 03:36:42     -890.090461        0.0591
BFGS:   32 03:45:44     -890.093304        0.0859
BFGS:   33 03:52:08     -890.093882        0.0426
BFGS:   34 03:59:11     -890.095022        0.0374
BFGS:   35 04:05:36     -890.095942        0.0396
BFGS:   36 04:12:39     -890.097109        0.0348
BFGS:   37 04:19:42     -890.097777        0.0335
BFGS:   38 04:28:05     -890.098605        0.0269
BFGS:   39 04:34:28     -890.099105        0.0299
BFGS:   40 04:42:50     -890.099814        0.0526
BFGS:   41 04:49:54     -890.100117        0.0408
BFGS:   42 04:56:56     -890.100335        0.0299
BFGS:   43 05:03:19     -890.100650        0.0208
BFGS:   44 05:10:22     -890.101224        0.0253
BFGS:   45 05:16:46     -890.101536        0.0202
BFGS:   46 05:25:07     -890.102395        0.0274
BFGS:   47 05:32:10     -890.102653        0.0387
      Step     Time          Energy         fmax
BFGS:    0 05:32:10     -890.102653        0.0387
BFGS:    1 05:35:54     -890.102722        0.0351
BFGS:    2 05:46:54     -890.075216        0.4870
BFGS:    3 05:57:54     -890.102842        0.0382
BFGS:    4 06:02:18     -890.102892        0.0551
BFGS:    5 06:11:59     -890.101271        0.1295
BFGS:    6 06:19:42     -890.103351        0.0221
BFGS:    7 06:24:46     -890.103441        0.0228
BFGS:    8 06:31:09     -890.103749        0.0321
BFGS:    9 06:36:13     -890.103926        0.0324
BFGS:   10 06:49:51     -890.035919        0.7960
BFGS:   11 07:02:50     -890.104332        0.0479
BFGS:   12 07:08:33     -890.104209        0.0220
BFGS:   13 07:13:37     -890.104358        0.0227
BFGS:   14 07:26:36     -890.037893        0.6198
BFGS:   15 07:39:35     -890.104737        0.0191
