      Step     Time          Energy         fmax
BFGS:    0 12:58:11     -889.611739        1.2049
BFGS:    1 13:09:52     -889.839452        0.8064
BFGS:    2 13:25:33     -890.090147        0.5394
BFGS:    3 13:36:36     -890.164608        0.5175
BFGS:    4 13:47:40     -890.226402        0.4615
BFGS:    5 13:59:21     -890.259734        0.3645
BFGS:    6 14:09:43     -890.288472        0.2681
BFGS:    7 14:22:42     -890.313423        0.3178
BFGS:    8 14:34:22     -890.332898        0.3468
BFGS:    9 14:46:02     -890.355371        0.4007
BFGS:   10 14:58:23     -890.367677        0.3531
BFGS:   11 15:11:21     -890.386418        0.3649
BFGS:   12 15:26:19     -890.416961        0.4865
BFGS:   13 15:42:37     -890.459521        0.6675
BFGS:   14 15:54:57     -890.501454        0.7399
BFGS:   15 16:05:58     -890.542940        0.5712
BFGS:   16 16:16:19     -890.584694        0.4450
BFGS:   17 16:28:38     -890.633235        0.2368
BFGS:   18 16:37:01     -890.646483        0.2401
BFGS:   19 16:49:20     -890.674723        0.2540
BFGS:   20 16:57:43     -890.685567        0.1292
BFGS:   21 17:10:03     -890.700719        0.2227
BFGS:   22 17:19:05     -890.708096        0.2031
BFGS:   23 17:28:46     -890.719973        0.1257
BFGS:   24 17:38:27     -890.728074        0.1601
BFGS:   25 17:49:28     -890.737806        0.1825
BFGS:   26 18:00:30     -890.746969        0.2504
BFGS:   27 18:11:31     -890.758865        0.2632
BFGS:   28 18:21:52     -890.774605        0.1861
BFGS:   29 18:32:14     -890.787726        0.1698
BFGS:   30 18:43:15     -890.805326        0.2172
BFGS:   31 18:54:16     -890.820040        0.2258
BFGS:   32 19:02:39     -890.832991        0.1864
BFGS:   33 19:13:00     -890.849068        0.1620
BFGS:   34 19:23:22     -890.861075        0.1685
BFGS:   35 19:33:43     -890.875007        0.1527
BFGS:   36 19:43:25     -890.889909        0.1848
BFGS:   37 19:55:05     -890.904567        0.2491
BFGS:   38 20:05:26     -890.915537        0.2185
BFGS:   39 20:14:28     -890.928432        0.2104
BFGS:   40 20:24:48     -890.942237        0.1842
BFGS:   41 20:37:08     -890.955256        0.1990
BFGS:   42 20:48:08     -890.965155        0.1955
BFGS:   43 20:58:29     -890.980336        0.2047
BFGS:   44 21:09:31     -890.989091        0.1433
BFGS:   45 21:19:52     -890.998746        0.1320
BFGS:   46 21:31:33     -891.006991        0.1293
BFGS:   47 21:39:16     -891.013161        0.0983
BFGS:   48 21:47:38     -891.020287        0.0927
BFGS:   49 21:56:01     -891.025831        0.1027
BFGS:   50 22:04:24     -891.031937        0.0915
BFGS:   51 22:13:27     -891.037327        0.1488
BFGS:   52 22:23:09     -891.042135        0.1405
BFGS:   53 22:29:32     -891.044298        0.1622
BFGS:   54 22:39:53     -891.047703        0.1655
BFGS:   55 22:48:16     -891.050862        0.1396
BFGS:   56 22:55:19     -891.053483        0.1301
BFGS:   57 23:04:20     -891.057047        0.1172
BFGS:   58 23:12:43     -891.059762        0.0946
BFGS:   59 23:19:46     -891.062311        0.0950
BFGS:   60 23:29:28     -891.065772        0.0799
BFGS:   61 23:35:51     -891.067520        0.1001
BFGS:   62 23:44:13     -891.070965        0.1227
BFGS:   63 23:50:36     -891.072579        0.1174
BFGS:   64 23:58:59     -891.076733        0.1259
