      Step     Time          Energy         fmax
BFGS:    0 14:32:29     -889.514474        1.0945
BFGS:    1 14:43:49     -889.714574        0.8390
BFGS:    2 14:55:47     -889.908702        0.4781
BFGS:    3 15:06:28     -889.959675        0.3716
BFGS:    4 15:17:48     -890.005278        0.2934
BFGS:    5 15:26:33     -890.030510        0.2621
BFGS:    6 15:35:18     -890.060480        0.2552
BFGS:    7 15:46:00     -890.093550        0.2925
BFGS:    8 15:57:19     -890.125311        0.2262
BFGS:    9 16:06:44     -890.146913        0.1961
BFGS:   10 16:16:07     -890.167247        0.1985
BFGS:   11 16:25:31     -890.183394        0.1721
BFGS:   12 16:34:55     -890.196622        0.1569
      Step     Time          Energy         fmax
BFGS:    0 20:15:34     -889.514474        1.0945
BFGS:    1 20:27:17     -889.714574        0.8390
BFGS:    2 20:39:40     -889.908702        0.4781
BFGS:    3 20:50:43     -889.959675        0.3716
BFGS:    4 21:02:26     -890.005278        0.2934
BFGS:    5 21:11:29     -890.030510        0.2621
BFGS:    6 21:20:32     -890.060480        0.2552
BFGS:    7 21:31:35     -890.093550        0.2925
BFGS:    8 21:43:16     -890.125311        0.2262
BFGS:    9 21:52:59     -890.146913        0.1961
BFGS:   10 22:02:41     -890.167247        0.1985
BFGS:   11 22:12:23     -890.183394        0.1721
BFGS:   12 22:22:04     -890.196622        0.1569
BFGS:   13 22:31:45     -890.208425        0.2102
BFGS:   14 22:41:26     -890.220059        0.2024
BFGS:   15 22:51:08     -890.230727        0.1454
BFGS:   16 22:59:29     -890.238384        0.1022
BFGS:   17 23:10:30     -890.244529        0.1221
BFGS:   18 23:18:12     -890.248615        0.1334
BFGS:   19 23:27:14     -890.253394        0.0986
BFGS:   20 23:34:56     -890.255897        0.0847
BFGS:   21 23:42:38     -890.259218        0.0845
BFGS:   22 23:50:59     -890.262576        0.0975
BFGS:   23 23:59:21     -890.265798        0.1024
BFGS:   24 00:07:02     -890.269972        0.0754
BFGS:   25 00:14:05     -890.273027        0.0647
BFGS:   26 00:21:07     -890.274491        0.0554
BFGS:   27 00:28:49     -890.275644        0.0525
BFGS:   28 00:35:51     -890.276041        0.0508
BFGS:   29 00:42:53     -890.276684        0.0439
BFGS:   30 00:49:55     -890.277485        0.0380
BFGS:   31 00:55:38     -890.278524        0.0372
BFGS:   32 01:03:19     -890.279100        0.0381
BFGS:   33 01:09:42     -890.279631        0.0397
BFGS:   34 01:16:44     -890.280609        0.0350
BFGS:   35 01:22:27     -890.280833        0.0365
BFGS:   36 01:29:29     -890.281240        0.0326
BFGS:   37 01:36:31     -890.281728        0.0325
BFGS:   38 01:44:53     -890.282048        0.0399
BFGS:   39 01:54:34     -890.279927        0.0724
BFGS:   40 02:02:16     -890.281756        0.0443
BFGS:   41 02:12:36     -890.282609        0.0287
BFGS:   42 02:21:37     -890.283192        0.0308
BFGS:   43 02:32:38     -890.280695        0.0501
BFGS:   44 02:42:18     -890.282939        0.0278
BFGS:   45 02:52:39     -890.283018        0.0355
BFGS:   46 03:02:20     -890.283427        0.0262
BFGS:   47 03:11:21     -890.283164        0.0256
BFGS:   48 03:15:44     -890.283338        0.0254
BFGS:   49 03:28:43     -890.257448        0.4212
BFGS:   50 03:39:44     -890.284123        0.0222
BFGS:   51 03:42:47     -890.284259        0.0264
BFGS:   52 03:48:30     -890.284609        0.1107
BFGS:   53 03:54:13     -890.284833        0.0255
BFGS:   54 03:59:55     -890.284662        0.0211
BFGS:   55 04:04:18     -890.284716        0.0176
