      Step     Time          Energy         fmax
BFGS:    0 04:35:11     -889.680093        1.1219
BFGS:    1 04:46:11     -889.891476        0.8340
BFGS:    2 04:59:50     -890.110294        0.4332
BFGS:    3 05:10:51     -890.172536        0.4205
BFGS:    4 05:22:32     -890.236097        0.3301
BFGS:    5 05:32:53     -890.267644        0.2912
BFGS:    6 05:42:34     -890.299816        0.2570
BFGS:    7 05:53:35     -890.329205        0.2465
BFGS:    8 06:03:56     -890.362422        0.2247
BFGS:    9 06:13:37     -890.385480        0.2079
BFGS:   10 06:23:19     -890.404881        0.1956
BFGS:   11 06:35:01     -890.425553        0.1943
BFGS:   12 06:42:43     -890.437418        0.1700
BFGS:   13 06:52:24     -890.458386        0.1624
BFGS:   14 07:01:25     -890.467261        0.1463
BFGS:   15 07:12:25     -890.476211        0.1235
BFGS:   16 07:19:27     -890.482718        0.1033
BFGS:   17 07:29:49     -890.490019        0.0876
BFGS:   18 07:39:30     -890.494119        0.0888
BFGS:   19 07:49:50     -890.499103        0.0995
BFGS:   20 07:58:12     -890.502030        0.1109
BFGS:   21 08:05:54     -890.507229        0.0721
BFGS:   22 08:14:55     -890.512444        0.0844
BFGS:   23 08:22:37     -890.515528        0.0712
BFGS:   24 08:30:19     -890.519059        0.0519
BFGS:   25 08:38:01     -890.521397        0.0548
BFGS:   26 08:45:03     -890.522144        0.0503
BFGS:   27 08:52:05     -890.522577        0.0379
BFGS:   28 08:59:07     -890.522768        0.0385
BFGS:   29 09:06:09     -890.523111        0.0360
BFGS:   30 09:13:11     -890.523656        0.0286
BFGS:   31 09:18:54     -890.524295        0.0290
BFGS:   32 09:24:37     -890.524774        0.0251
BFGS:   33 09:30:20     -890.525226        0.0225
BFGS:   34 09:36:02     -890.525505        0.0233
BFGS:   35 09:41:45     -890.525807        0.0223
BFGS:   36 09:47:28     -890.525926        0.0215
BFGS:   37 09:53:11     -890.526147        0.0199
