      Step     Time          Energy         fmax
BFGS:    0 03:45:55     -889.271669        1.1099
BFGS:    1 03:56:58     -889.470776        0.8388
BFGS:    2 04:10:38     -889.670075        0.4321
BFGS:    3 04:22:21     -889.721842        0.3208
BFGS:    4 04:33:23     -889.769885        0.2961
BFGS:    5 04:44:25     -889.799171        0.2372
BFGS:    6 04:55:28     -889.830957        0.2835
BFGS:    7 05:05:12     -889.860457        0.3068
BFGS:    8 05:14:55     -889.889606        0.2173
BFGS:    9 05:24:40     -889.910474        0.2198
BFGS:   10 05:34:24     -889.931055        0.1951
BFGS:   11 05:45:27     -889.945323        0.1865
BFGS:   12 05:54:31     -889.959172        0.1958
BFGS:   13 06:04:15     -889.972557        0.1894
BFGS:   14 06:12:40     -889.983881        0.1734
BFGS:   15 06:22:24     -889.996192        0.1218
BFGS:   16 06:30:08     -890.002671        0.1087
BFGS:   17 06:37:52     -890.008516        0.0999
BFGS:   18 06:47:34     -890.013754        0.1008
BFGS:   19 06:57:57     -890.016736        0.0978
BFGS:   20 07:05:41     -890.019521        0.0847
BFGS:   21 07:13:25     -890.023372        0.0664
BFGS:   22 07:21:08     -890.026766        0.0775
BFGS:   23 07:28:51     -890.030054        0.0688
BFGS:   24 07:38:34     -890.033886        0.0678
BFGS:   25 07:48:18     -890.035865        0.0646
BFGS:   26 07:55:21     -890.036993        0.0617
BFGS:   27 08:03:05     -890.037890        0.0564
BFGS:   28 08:10:48     -890.038500        0.0584
BFGS:   29 08:20:31     -890.039352        0.0562
BFGS:   30 08:26:55     -890.040122        0.0496
BFGS:   31 08:34:39     -890.041797        0.0454
BFGS:   32 08:42:22     -890.042291        0.0399
BFGS:   33 08:49:26     -890.042822        0.0391
BFGS:   34 08:57:50     -890.043181        0.0457
BFGS:   35 09:03:34     -890.043581        0.0340
BFGS:   36 09:11:18     -890.044553        0.0287
BFGS:   37 09:17:42     -890.044736        0.0301
BFGS:   38 09:24:45     -890.045241        0.0296
BFGS:   39 09:31:09     -890.045446        0.0300
BFGS:   40 09:36:14     -890.045547        0.0277
BFGS:   41 09:43:18     -890.045270        0.0285
BFGS:   42 09:48:23     -890.045451        0.0181
