      Step     Time          Energy         fmax
BFGS:    0 10:17:37     -889.212236        1.5240
BFGS:    1 10:31:11     -889.506288        1.0219
BFGS:    2 10:45:26     -889.814246        0.6058
BFGS:    3 10:57:44     -889.924287        0.4218
BFGS:    4 11:10:00     -889.991604        0.4602
BFGS:    5 11:21:37     -890.050113        0.3711
BFGS:    6 11:31:56     -890.088054        0.2566
BFGS:    7 11:42:14     -890.113542        0.2337
BFGS:    8 11:52:32     -890.135863        0.2312
BFGS:    9 12:00:13     -890.147522        0.1741
BFGS:   10 12:08:33     -890.162241        0.1668
BFGS:   11 12:16:14     -890.169964        0.1255
BFGS:   12 12:25:14     -890.180055        0.1148
BFGS:   13 12:34:53     -890.186530        0.1163
BFGS:   14 12:43:14     -890.191645        0.1187
BFGS:   15 12:50:55     -890.196949        0.0773
BFGS:   16 12:58:35     -890.200408        0.0719
BFGS:   17 13:06:16     -890.203285        0.0729
BFGS:   18 13:13:56     -890.205461        0.0665
BFGS:   19 13:21:37     -890.207751        0.0641
BFGS:   20 13:29:18     -890.209199        0.0590
BFGS:   21 13:36:58     -890.210667        0.0558
BFGS:   22 13:44:38     -890.212210        0.0463
BFGS:   23 13:51:00     -890.213291        0.0430
BFGS:   24 13:58:41     -890.214868        0.0643
BFGS:   25 14:06:21     -890.215702        0.0675
BFGS:   26 14:12:43     -890.216380        0.0596
BFGS:   27 14:20:24     -890.217420        0.0508
BFGS:   28 14:28:44     -890.218390        0.0472
BFGS:   29 14:38:23     -890.219503        0.0760
BFGS:   30 14:44:05     -890.220794        0.0682
      Step     Time          Energy         fmax
BFGS:    0 14:44:05     -890.220794        0.0682
BFGS:    1 14:49:07     -890.221499        0.0720
BFGS:    2 14:56:48     -890.223314        0.0652
BFGS:    3 15:01:50     -890.223756        0.0703
BFGS:    4 15:12:08     -890.221742        0.0920
BFGS:    5 15:21:47     -890.225883        0.0559
BFGS:    6 15:26:50     -890.226314        0.0600
BFGS:    7 15:34:30     -890.227933        0.0788
BFGS:    8 15:41:30     -890.228858        0.0826
BFGS:    9 15:49:11     -890.230405        0.0866
BFGS:   10 15:56:51     -890.231529        0.0848
BFGS:   11 16:03:13     -890.232434        0.0762
BFGS:   12 16:10:14     -890.233472        0.0622
BFGS:   13 16:17:55     -890.234320        0.0556
BFGS:   14 16:24:16     -890.235025        0.0529
BFGS:   15 16:31:56     -890.235719        0.0385
BFGS:   16 16:38:17     -890.236323        0.0280
BFGS:   17 16:45:17     -890.236916        0.0301
BFGS:   18 16:52:57     -890.237361        0.0349
BFGS:   19 16:58:38     -890.237675        0.0231
BFGS:   20 17:04:20     -890.237909        0.0194
