      Step     Time          Energy         fmax
BFGS:    0 15:00:19     -889.663198        1.1595
BFGS:    1 15:12:22     -889.919845        0.8888
BFGS:    2 15:25:05     -890.201725        0.4932
BFGS:    3 15:36:30     -890.289983        0.4536
BFGS:    4 15:48:32     -890.346394        0.3422
BFGS:    5 15:59:54     -890.376241        0.3014
BFGS:    6 16:11:54     -890.399201        0.2902
BFGS:    7 16:23:16     -890.417050        0.3040
BFGS:    8 16:36:34     -890.431163        0.2683
BFGS:    9 16:47:16     -890.442434        0.3269
BFGS:   10 17:01:50     -890.456473        0.4004
BFGS:   11 17:16:24     -890.484640        0.5360
BFGS:   12 17:29:42     -890.510000        0.5492
BFGS:   13 17:39:47     -890.555318        0.4756
BFGS:   14 17:51:47     -890.600813        0.3939
BFGS:   15 18:03:46     -890.648474        0.3024
BFGS:   16 18:14:28     -890.673095        0.3093
BFGS:   17 18:25:10     -890.701022        0.2970
BFGS:   18 18:35:52     -890.719729        0.2638
BFGS:   19 18:47:50     -890.734343        0.2679
BFGS:   20 18:57:14     -890.744257        0.1890
BFGS:   21 19:06:39     -890.757890        0.1957
BFGS:   22 19:16:03     -890.766714        0.1966
BFGS:   23 19:26:45     -890.776746        0.1563
BFGS:   24 19:36:10     -890.784270        0.1221
BFGS:   25 19:48:08     -890.791683        0.1798
BFGS:   26 19:54:58     -890.797311        0.1509
BFGS:   27 20:04:23     -890.808445        0.1099
BFGS:   28 20:15:04     -890.814836        0.1220
BFGS:   29 20:26:23     -890.827003        0.1380
BFGS:   30 20:37:04     -890.835995        0.1662
BFGS:   31 20:48:23     -890.842859        0.1840
BFGS:   32 20:59:42     -890.851292        0.1838
BFGS:   33 21:11:40     -890.865830        0.1533
BFGS:   34 21:22:21     -890.876165        0.1943
BFGS:   35 21:33:40     -890.889732        0.2221
BFGS:   36 21:46:55     -890.905152        0.2336
BFGS:   37 21:56:58     -890.917548        0.2372
BFGS:   38 22:08:56     -890.932117        0.1795
BFGS:   39 22:18:20     -890.943370        0.1243
BFGS:   40 22:26:26     -890.951571        0.1072
BFGS:   41 22:36:28     -890.962370        0.1247
BFGS:   42 22:47:09     -890.968152        0.1528
BFGS:   43 22:57:49     -890.976083        0.1823
BFGS:   44 23:09:08     -890.983176        0.1761
BFGS:   45 23:19:49     -890.991077        0.1313
BFGS:   46 23:29:51     -890.999764        0.1031
BFGS:   47 23:37:19     -891.004819        0.0882
BFGS:   48 23:47:21     -891.012756        0.0979
BFGS:   49 23:57:24     -891.017347        0.1072
BFGS:   50 00:04:14     -891.021095        0.0877
BFGS:   51 00:14:17     -891.028173        0.1355
BFGS:   52 00:24:21     -891.033035        0.1443
BFGS:   53 00:31:11     -891.037109        0.1680
BFGS:   54 00:41:14     -891.044290        0.1171
BFGS:   55 00:49:22     -891.047984        0.1280
BFGS:   56 00:57:30     -891.053023        0.1025
BFGS:   57 01:04:20     -891.054881        0.1008
BFGS:   58 01:11:49     -891.058382        0.0847
BFGS:   59 01:19:18     -891.061122        0.0592
BFGS:   60 01:26:09     -891.063352        0.0515
BFGS:   61 01:35:34     -891.067621        0.0802
BFGS:   62 01:44:59     -891.072258        0.1129
BFGS:   63 01:53:08     -891.077093        0.1257
BFGS:   64 02:00:37     -891.081163        0.1473
BFGS:   65 02:08:06     -891.083059        0.1635
BFGS:   66 02:14:57     -891.084126        0.1156
BFGS:   67 02:21:48     -891.086385        0.1155
BFGS:   68 02:29:18     -891.090134        0.1176
BFGS:   69 02:36:08     -891.092216        0.0988
BFGS:   70 02:44:55     -891.097055        0.0988
BFGS:   71 02:53:03     -891.100744        0.0907
BFGS:   72 03:03:06     -891.106104        0.1255
BFGS:   73 03:12:30     -891.109118        0.2367
BFGS:   74 03:23:12     -891.107774        0.4855
BFGS:   75 03:31:20     -891.119642        0.1139
BFGS:   76 03:38:10     -891.123490        0.0974
BFGS:   77 03:48:51     -891.128210        0.1030
BFGS:   78 03:56:59     -891.131531        0.1221
BFGS:   79 04:03:10     -891.133322        0.1020
BFGS:   80 04:13:52     -891.136506        0.1770
BFGS:   81 04:20:42     -891.140074        0.1153
BFGS:   82 04:28:11     -891.142672        0.0980
BFGS:   83 04:36:57     -891.147389        0.0881
BFGS:   84 04:46:21     -891.150725        0.1390
BFGS:   85 04:54:29     -891.154653        0.1363
BFGS:   86 05:03:15     -891.160189        0.1398
BFGS:   87 05:13:18     -891.164462        0.1398
BFGS:   88 05:20:08     -891.168772        0.1251
BFGS:   89 05:30:50     -891.173000        0.2292
BFGS:   90 05:37:41     -891.176633        0.1663
BFGS:   91 05:45:47     -891.184013        0.1189
BFGS:   92 05:55:50     -891.192028        0.1153
BFGS:   93 06:05:15     -891.198235        0.1275
BFGS:   94 06:12:43     -891.204283        0.1177
BFGS:   95 06:24:02     -891.216735        0.1710
BFGS:   96 06:32:09     -891.226569        0.1499
