      Step     Time          Energy         fmax
BFGS:    0 23:36:40     -889.325429        1.1246
BFGS:    1 23:48:22     -889.517012        0.8443
BFGS:    2 00:01:24     -889.706280        0.4879
BFGS:    3 00:12:25     -889.757845        0.4105
BFGS:    4 00:23:27     -889.794558        0.3188
BFGS:    5 00:33:08     -889.820189        0.3007
BFGS:    6 00:43:31     -889.849244        0.2541
BFGS:    7 00:54:33     -889.884666        0.3224
BFGS:    8 01:04:56     -889.912905        0.3359
BFGS:    9 01:14:39     -889.943262        0.2919
BFGS:   10 01:25:01     -889.975383        0.2372
BFGS:   11 01:36:04     -889.991454        0.2484
BFGS:   12 01:45:46     -890.010970        0.1819
BFGS:   13 01:55:28     -890.026582        0.2244
BFGS:   14 02:05:10     -890.037255        0.2217
BFGS:   15 02:13:33     -890.051489        0.1435
BFGS:   16 02:23:16     -890.061925        0.1323
BFGS:   17 02:31:37     -890.069193        0.1380
BFGS:   18 02:41:20     -890.077247        0.1602
BFGS:   19 02:50:22     -890.080461        0.1167
BFGS:   20 02:58:05     -890.083827        0.1076
BFGS:   21 03:05:48     -890.087923        0.0872
BFGS:   22 03:13:32     -890.091757        0.0845
BFGS:   23 03:21:55     -890.096246        0.0836
BFGS:   24 03:30:19     -890.099811        0.0694
BFGS:   25 03:38:02     -890.101991        0.0633
BFGS:   26 03:47:45     -890.103418        0.0650
BFGS:   27 03:55:29     -890.103820        0.0598
BFGS:   28 04:05:51     -890.101019        0.1079
BFGS:   29 04:11:35     -890.102691        0.0925
BFGS:   30 04:18:39     -890.103573        0.0592
BFGS:   31 04:26:23     -890.103410        0.0537
BFGS:   32 04:35:25     -890.102628        0.0555
BFGS:   33 04:41:09     -890.102976        0.0526
BFGS:   34 04:52:50     -890.097733        0.1000
BFGS:   35 05:01:14     -890.101412        0.0614
BFGS:   36 05:07:38     -890.101845        0.0451
BFGS:   37 05:15:21     -890.102084        0.0397
BFGS:   38 05:21:05     -890.102494        0.0311
BFGS:   39 05:28:48     -890.102290        0.0317
BFGS:   40 05:35:53     -890.102428        0.0359
BFGS:   41 05:44:15     -890.101621        0.0366
BFGS:   42 05:51:18     -890.102920        0.0368
BFGS:   43 05:57:02     -890.103928        0.0243
BFGS:   44 06:03:27     -890.104953        0.0293
BFGS:   45 06:09:50     -890.105503        0.0290
BFGS:   46 06:15:35     -890.105865        0.0259
BFGS:   47 06:25:57     -890.105817        0.0888
BFGS:   48 06:34:59     -890.106973        0.0408
BFGS:   49 06:41:24     -890.106730        0.0323
BFGS:   50 06:45:49     -890.106699        0.0301
BFGS:   51 06:56:11     -890.095812        0.2110
BFGS:   52 07:05:54     -890.106895        0.0454
BFGS:   53 07:12:57     -890.106957        0.0297
BFGS:   54 07:18:42     -890.107178        0.0329
BFGS:   55 07:27:05     -890.107407        0.0501
BFGS:   56 07:34:49     -890.107781        0.0535
BFGS:   57 07:41:53     -890.109210        0.0539
BFGS:   58 07:48:57     -890.111493        0.0691
BFGS:   59 07:54:42     -890.111907        0.0353
BFGS:   60 08:01:46     -890.112303        0.0523
BFGS:   61 08:10:09     -890.112101        0.0780
BFGS:   62 08:15:14     -890.112659        0.0410
BFGS:   63 08:25:36     -890.110745        0.3100
BFGS:   64 08:35:59     -890.114134        0.0487
BFGS:   65 08:41:03     -890.114493        0.0436
BFGS:   66 08:50:07     -890.112861        0.2178
BFGS:   67 08:58:30     -890.115227        0.0474
BFGS:   68 09:04:14     -890.115419        0.0405
BFGS:   69 09:10:38     -890.115423        0.0425
