      Step     Time          Energy         fmax
BFGS:    0 08:02:49     -889.188258        1.1980
BFGS:    1 08:15:10     -889.382253        0.8344
BFGS:    2 08:28:50     -889.571445        0.4117
BFGS:    3 08:41:13     -889.618486        0.3049
BFGS:    4 08:52:56     -889.655586        0.2950
BFGS:    5 09:01:59     -889.679232        0.2646
BFGS:    6 09:11:44     -889.709099        0.2422
BFGS:    7 09:22:46     -889.745123        0.3201
BFGS:    8 09:33:51     -889.767469        0.2508
BFGS:    9 09:44:15     -889.796665        0.1879
BFGS:   10 09:55:18     -889.815176        0.1759
BFGS:   11 10:05:41     -889.832714        0.1863
BFGS:   12 10:16:05     -889.845749        0.1853
BFGS:   13 10:24:29     -889.863238        0.2012
BFGS:   14 10:34:52     -889.881987        0.2007
BFGS:   15 10:44:36     -889.897103        0.1716
BFGS:   16 10:54:20     -889.908382        0.1350
BFGS:   17 11:04:04     -889.919548        0.1330
BFGS:   18 11:13:09     -889.925874        0.1491
BFGS:   19 11:20:54     -889.929621        0.1143
BFGS:   20 11:28:39     -889.933446        0.0958
BFGS:   21 11:35:44     -889.936280        0.0802
BFGS:   22 11:42:49     -889.939586        0.0755
BFGS:   23 11:51:13     -889.943995        0.0824
BFGS:   24 11:58:59     -889.946913        0.0735
BFGS:   25 12:07:24     -889.949655        0.0679
BFGS:   26 12:15:09     -889.950609        0.0741
BFGS:   27 12:22:14     -889.951043        0.0618
BFGS:   28 12:30:00     -889.951404        0.0562
BFGS:   29 12:37:05     -889.951439        0.0560
BFGS:   30 12:45:30     -889.951657        0.0574
BFGS:   31 12:53:14     -889.952376        0.0500
BFGS:   32 13:02:59     -889.952321        0.0463
BFGS:   33 13:09:24     -889.953588        0.0412
BFGS:   34 13:16:30     -889.954646        0.0405
BFGS:   35 13:22:15     -889.955313        0.0386
BFGS:   36 13:30:01     -889.955737        0.0449
BFGS:   37 13:37:46     -889.955918        0.0502
BFGS:   38 13:44:51     -889.956329        0.0405
BFGS:   39 13:49:57     -889.956893        0.0414
BFGS:   40 13:58:22     -889.957303        0.0629
BFGS:   41 14:04:08     -889.957838        0.0483
      Step     Time          Energy         fmax
BFGS:    0 14:04:08     -889.957838        0.0483
BFGS:    1 14:08:34     -889.957925        0.0501
BFGS:    2 14:16:18     -889.956448        0.0731
BFGS:    3 14:22:03     -889.957743        0.0460
BFGS:    4 14:26:28     -889.958089        0.0461
BFGS:    5 14:34:12     -889.959885        0.0563
BFGS:    6 14:39:56     -889.960207        0.0395
BFGS:    7 14:47:40     -889.960851        0.0334
BFGS:    8 14:52:05     -889.961282        0.0306
BFGS:    9 15:02:28     -889.959933        0.2357
BFGS:   10 15:10:51     -889.963078        0.0408
BFGS:   11 15:16:36     -889.963355        0.0393
BFGS:   12 15:23:40     -889.964796        0.0538
BFGS:   13 15:30:04     -889.965506        0.0404
BFGS:   14 15:35:09     -889.965761        0.0268
BFGS:   15 15:46:11     -889.957642        0.3856
BFGS:   16 15:57:14     -889.966409        0.0484
BFGS:   17 16:01:39     -889.966441        0.0297
BFGS:   18 16:06:05     -889.966437        0.0200
BFGS:   19 16:11:50     -889.966831        0.0367
BFGS:   20 16:16:16     -889.966946        0.0216
BFGS:   21 16:24:00     -889.967384        0.0760
BFGS:   22 16:29:45     -889.967419        0.0231
BFGS:   23 16:32:50     -889.967392        0.0235
BFGS:   24 16:40:35     -889.965349        0.1108
BFGS:   25 16:47:39     -889.967346        0.0239
BFGS:   26 16:50:44     -889.967346        0.0262
BFGS:   27 17:01:06     -889.945737        0.5199
BFGS:   28 17:09:30     -889.966169        0.4290
BFGS:   29 17:16:35     -889.966397        0.2955
BFGS:   30 17:23:39     -889.967512        0.0224
BFGS:   31 17:26:04     -889.967515        0.0298
BFGS:   32 17:31:49     -889.966954        0.0994
BFGS:   33 17:37:34     -889.967341        0.0342
BFGS:   34 17:40:39     -889.967329        0.0321
BFGS:   35 17:46:24     -889.966691        0.1296
BFGS:   36 17:51:29     -889.967135        0.0225
BFGS:   37 17:55:54     -889.967058        0.0192
