      Step     Time          Energy         fmax
BFGS:   35 09:52:00     -889.774534        0.0849
BFGS:   36 09:58:25     -889.775444        0.1285
BFGS:   37 10:04:11     -889.775923        0.0872
BFGS:   38 10:09:56     -889.776192        0.0736
BFGS:   39 10:15:41     -889.776442        0.0876
BFGS:   40 10:22:06     -889.776921        0.1080
BFGS:   41 10:27:51     -889.777284        0.0790
BFGS:   42 10:33:36     -889.777924        0.0534
BFGS:   43 10:40:40     -889.778724        0.0968
BFGS:   44 10:45:06     -889.779338        0.0796
BFGS:   45 10:52:49     -889.782097        0.0681
BFGS:   46 10:57:55     -889.782393        0.0803
BFGS:   47 11:06:18     -889.782827        0.1016
BFGS:   48 11:12:03     -889.783564        0.0959
BFGS:   49 11:19:07     -889.783911        0.0650
BFGS:   50 11:24:52     -889.784688        0.0400
BFGS:   51 11:31:17     -889.785608        0.0527
BFGS:   52 11:40:21     -889.786591        0.0762
BFGS:   53 11:45:26     -889.787116        0.0698
BFGS:   54 11:55:10     -889.784887        0.1254
BFGS:   55 12:03:33     -889.786711        0.0818
BFGS:   56 12:09:18     -889.787105        0.0512
BFGS:   57 12:13:43     -889.787282        0.0537
BFGS:   58 12:20:08     -889.787122        0.1110
BFGS:   59 12:24:33     -889.787582        0.0840
BFGS:   60 12:36:15     -889.759978        0.6348
BFGS:   61 12:46:38     -889.788752        0.0650
BFGS:   62 12:53:03     -889.788198        0.0863
BFGS:   63 12:57:28     -889.788665        0.0607
BFGS:   64 13:08:31     -889.760938        0.7883
BFGS:   65 13:19:33     -889.786243        0.3879
BFGS:   66 13:27:57     -889.789576        0.0907
BFGS:   67 13:33:42     -889.789802        0.0608
BFGS:   68 13:38:07     -889.789842        0.0820
BFGS:   69 13:43:52     -889.790060        0.0517
BFGS:   70 13:48:17     -889.790490        0.0630
BFGS:   71 13:59:59     -889.772776        0.3349
BFGS:   72 14:11:42     -889.792363        0.0894
BFGS:   73 14:15:28     -889.792350        0.0807
BFGS:   74 14:23:51     -889.790764        0.1351
BFGS:   75 14:31:36     -889.792828        0.0604
BFGS:   76 14:34:42     -889.792994        0.0626
BFGS:   77 14:47:05     -889.538443        3.0762
BFGS:   78 14:59:28     -889.791838        0.2103
BFGS:   79 15:05:53     -889.793620        0.0494
BFGS:   80 15:10:59     -889.794048        0.0494
BFGS:   81 15:17:23     -889.794468        0.0536
BFGS:   82 15:22:29     -889.794571        0.0538
BFGS:   83 15:26:55     -889.794803        0.0583
BFGS:   84 15:33:59     -889.795647        0.0805
BFGS:   85 15:39:45     -889.795832        0.0731
BFGS:   86 15:44:10     -889.795764        0.0738
BFGS:   87 15:55:13     -889.747488        0.3378
BFGS:   88 16:06:17     -889.796139        0.0470
BFGS:   89 16:11:22     -889.796421        0.0531
BFGS:   90 16:16:27     -889.796500        0.0590
BFGS:   91 16:20:53     -889.796691        0.0728
BFGS:   92 16:30:36     -889.794052        0.1989
BFGS:   93 16:40:59     -889.794062        0.1442
BFGS:   94 16:48:03     -889.796675        0.0877
BFGS:   95 16:52:28     -889.796592        0.0710
BFGS:   96 17:00:52     -889.793092        0.1488
BFGS:   97 17:07:56     -889.796025        0.0499
BFGS:   98 17:12:21     -889.796238        0.0601
BFGS:   99 17:22:04     -889.792356        0.3449
