      Step     Time          Energy         fmax
BFGS:    0 16:27:26     -889.372569        1.3311
BFGS:    1 16:39:08     -889.613033        0.8337
BFGS:    2 16:51:31     -889.857278        0.4243
BFGS:    3 17:05:13     -889.919493        0.3730
BFGS:    4 17:17:35     -889.973191        0.4218
BFGS:    5 17:28:36     -890.012939        0.3267
BFGS:    6 17:40:18     -890.052116        0.3178
BFGS:    7 17:50:00     -890.091164        0.3292
BFGS:    8 18:01:04     -890.134095        0.2570
BFGS:    9 18:10:47     -890.167374        0.2948
BFGS:   10 18:21:10     -890.193659        0.2441
BFGS:   11 18:31:31     -890.215672        0.1987
BFGS:   12 18:41:13     -890.230693        0.1893
BFGS:   13 18:50:56     -890.244721        0.1870
BFGS:   14 19:01:59     -890.262407        0.2205
BFGS:   15 19:09:42     -890.272255        0.1380
BFGS:   16 19:18:05     -890.283298        0.0967
BFGS:   17 19:25:48     -890.289318        0.0998
BFGS:   18 19:34:11     -890.296098        0.1493
BFGS:   19 19:41:14     -890.299438        0.1159
BFGS:   20 19:50:17     -890.303439        0.0705
BFGS:   21 19:57:21     -890.305847        0.0764
BFGS:   22 20:04:26     -890.309019        0.0636
BFGS:   23 20:12:09     -890.313611        0.0596
BFGS:   24 20:19:53     -890.316196        0.0561
BFGS:   25 20:25:38     -890.318314        0.0632
BFGS:   26 20:35:21     -890.320522        0.0864
BFGS:   27 20:41:06     -890.320701        0.0796
BFGS:   28 20:48:10     -890.319313        0.0556
BFGS:   29 20:55:14     -890.321017        0.0462
BFGS:   30 21:02:18     -890.322783        0.0361
BFGS:   31 21:08:43     -890.323725        0.0299
BFGS:   32 21:15:47     -890.324550        0.0281
BFGS:   33 21:22:51     -890.324957        0.0297
BFGS:   34 21:28:35     -890.325420        0.0301
BFGS:   35 21:35:39     -890.326067        0.0368
BFGS:   36 21:41:23     -890.326604        0.0269
BFGS:   37 21:47:08     -890.327198        0.0304
BFGS:   38 21:52:53     -890.327612        0.0306
BFGS:   39 21:59:57     -890.328321        0.0295
BFGS:   40 22:05:41     -890.328325        0.0259
BFGS:   41 22:12:45     -890.328150        0.0265
BFGS:   42 22:17:50     -890.328148        0.0218
      Step     Time          Energy         fmax
BFGS:    0 22:17:50     -890.328148        0.0218
BFGS:    1 22:20:56     -890.328200        0.0303
BFGS:    2 22:26:01     -890.328470        0.0319
BFGS:    3 22:29:06     -890.328616        0.0338
BFGS:    4 22:33:32     -890.328756        0.0261
BFGS:    5 22:36:37     -890.328770        0.0465
BFGS:    6 22:41:43     -890.328800        0.0587
BFGS:    7 22:46:48     -890.328732        0.0387
BFGS:    8 22:49:53     -890.328745        0.0404
BFGS:    9 22:56:18     -890.328164        0.1454
BFGS:   10 23:02:03     -890.328860        0.0204
BFGS:   11 23:05:07     -890.328742        0.0192
