      Step     Time          Energy         fmax
BFGS:    0 17:59:26     -888.799162        1.6432
BFGS:    1 18:11:49     -889.089426        1.0413
BFGS:    2 18:26:12     -889.377312        0.6195
BFGS:    3 18:39:55     -889.477698        0.4945
BFGS:    4 18:51:37     -889.540030        0.5207
BFGS:    5 19:03:19     -889.598382        0.3630
BFGS:    6 19:14:22     -889.637602        0.2773
BFGS:    7 19:25:25     -889.670127        0.3437
BFGS:    8 19:35:48     -889.695261        0.2871
BFGS:    9 19:45:31     -889.716293        0.2120
BFGS:   10 19:55:14     -889.732240        0.1895
BFGS:   11 20:04:57     -889.747808        0.2074
BFGS:   12 20:14:40     -889.761722        0.1944
BFGS:   13 20:24:25     -889.773141        0.1709
BFGS:   14 20:34:08     -889.782987        0.1262
BFGS:   15 20:41:53     -889.789260        0.1095
BFGS:   16 20:51:37     -889.795372        0.1099
BFGS:   17 20:58:42     -889.798590        0.0980
BFGS:   18 21:07:46     -889.803502        0.0767
BFGS:   19 21:15:31     -889.805588        0.0790
BFGS:   20 21:23:16     -889.807655        0.0543
BFGS:   21 21:29:01     -889.808970        0.0561
BFGS:   22 21:40:05     -889.803470        0.1517
BFGS:   23 21:49:09     -889.810472        0.0627
BFGS:   24 21:56:54     -889.811812        0.0471
BFGS:   25 22:02:39     -889.812900        0.0461
BFGS:   26 22:11:02     -889.814469        0.0625
BFGS:   27 22:17:27     -889.815000        0.0438
BFGS:   28 22:25:11     -889.815643        0.0399
BFGS:   29 22:32:15     -889.816251        0.0464
BFGS:   30 22:39:19     -889.817069        0.0542
BFGS:   31 22:50:21     -889.817069        0.0732
BFGS:   32 22:57:26     -889.819196        0.0722
BFGS:   33 23:04:30     -889.820587        0.0587
BFGS:   34 23:12:13     -889.822094        0.0542
BFGS:   35 23:19:57     -889.822904        0.0501
BFGS:   36 23:26:22     -889.823514        0.0419
BFGS:   37 23:34:45     -889.823327        0.0402
BFGS:   38 23:41:10     -889.823896        0.0307
BFGS:   39 23:47:34     -889.824213        0.0227
BFGS:   40 23:53:59     -889.824455        0.0196
