      Step     Time          Energy         fmax
BFGS:   60 21:39:24     -667.113996        0.0187
BFGS:   61 21:40:35     -667.114007        0.0193
BFGS:   62 21:41:12     -667.114032        0.0290
BFGS:   63 21:42:15     -667.114003        0.0162
BFGS:   64 21:42:52     -667.114030        0.0239
BFGS:   65 21:43:55     -667.114027        0.0201
BFGS:   66 21:44:32     -667.114051        0.0272
BFGS:   67 21:46:07     -667.111112        0.2590
BFGS:   68 21:47:42     -667.114040        0.0299
BFGS:   69 21:48:20     -667.114056        0.0359
BFGS:   70 21:49:38     -667.113665        0.1003
BFGS:   71 21:50:57     -667.114066        0.0148
BFGS:   72 21:51:43     -667.114069        0.0204
BFGS:   73 21:54:14     -667.029025        1.2842
BFGS:   74 21:56:38     -667.114054        0.0303
BFGS:   75 21:57:24     -667.114069        0.0384
BFGS:   76 21:58:42     -667.113799        0.0724
BFGS:   77 21:59:53     -667.114070        0.0150
BFGS:   78 22:00:30     -667.114079        0.0150
BFGS:   79 22:01:08     -667.114057        0.0200
BFGS:   80 22:01:46     -667.114075        0.0283
BFGS:   81 22:03:21     -667.113401        0.0992
BFGS:   82 22:04:56     -667.114068        0.0191
BFGS:   83 22:05:33     -667.114078        0.0161
BFGS:   84 22:06:52     -667.113729        0.1141
BFGS:   85 22:08:02     -667.114084        0.0068
