      Step     Time          Energy         fmax
BFGS:    0 12:31:43     -947.884614        0.3681
BFGS:    1 12:40:22     -947.915853        0.3116
BFGS:    2 12:52:11     -947.991958        0.3412
BFGS:    3 13:00:50     -948.007863        0.2945
BFGS:    4 13:10:45     -948.034733        0.1632
BFGS:    5 13:18:46     -948.046780        0.1360
BFGS:    6 13:28:04     -948.063401        0.1772
BFGS:    7 13:37:59     -948.075549        0.1631
BFGS:    8 13:46:38     -948.086914        0.1150
BFGS:    9 13:55:17     -948.094822        0.1258
BFGS:   10 14:03:18     -948.101167        0.1161
BFGS:   11 14:12:35     -948.109228        0.1188
BFGS:   12 14:21:14     -948.115042        0.0955
BFGS:   13 14:28:37     -948.119179        0.0860
BFGS:   14 14:36:38     -948.122995        0.0897
BFGS:   15 14:42:44     -948.125175        0.0884
BFGS:   16 14:49:29     -948.127286        0.0598
BFGS:   17 14:55:35     -948.128720        0.0501
BFGS:   18 15:02:20     -948.129462        0.0315
BFGS:   19 15:08:26     -948.129907        0.0260
BFGS:   20 15:15:49     -948.130185        0.0483
BFGS:   21 15:20:39     -948.130527        0.0303
BFGS:   22 15:26:07     -948.130888        0.0190
