      Step     Time          Energy         fmax
BFGS:    0 12:41:41     -948.458349        0.2984
BFGS:    1 12:49:08     -948.485990        0.2730
BFGS:    2 13:00:25     -948.557272        0.2226
BFGS:    3 13:09:08     -948.577007        0.2399
BFGS:    4 13:19:07     -948.600807        0.2363
BFGS:    5 13:29:05     -948.625517        0.2384
BFGS:    6 13:39:04     -948.648792        0.2693
BFGS:    7 13:48:24     -948.676895        0.2476
BFGS:    8 13:57:44     -948.694656        0.1698
BFGS:    9 14:08:21     -948.706450        0.1263
BFGS:   10 14:17:02     -948.712335        0.0997
BFGS:   11 14:25:05     -948.719718        0.1124
BFGS:   12 14:33:07     -948.724518        0.1203
BFGS:   13 14:39:52     -948.728374        0.0841
BFGS:   14 14:49:09     -948.733458        0.0858
BFGS:   15 14:55:55     -948.735164        0.0645
BFGS:   16 15:04:34     -948.738049        0.0601
BFGS:   17 15:11:19     -948.739012        0.0606
BFGS:   18 15:18:04     -948.740048        0.0408
BFGS:   19 15:24:11     -948.740594        0.0246
BFGS:   20 15:32:51     -948.740774        0.0438
BFGS:   21 15:39:35     -948.741387        0.0237
BFGS:   22 15:44:26     -948.741654        0.0231
BFGS:   23 15:51:49     -948.741863        0.0197
BFGS:   24 15:57:18     -948.742073        0.0213
BFGS:   25 16:02:47     -948.742273        0.0214
BFGS:   26 16:09:32     -948.742604        0.0209
BFGS:   27 16:13:44     -948.742677        0.0259
BFGS:   28 16:19:51     -948.742676        0.0289
BFGS:   29 16:25:20     -948.742869        0.0193
BFGS:   30 16:31:27     -948.743199        0.0245
BFGS:   31 16:35:01     -948.743335        0.0265
BFGS:   32 16:41:07     -948.743704        0.0145
      Step     Time          Energy         fmax
BFGS:    0 16:41:07     -948.743704        0.0145
BFGS:    1 16:44:42     -948.743680        0.0186
BFGS:    2 16:53:59     -948.730758        0.3164
BFGS:    3 17:03:55     -948.743427        0.0234
BFGS:    4 17:07:29     -948.743554        0.0170
BFGS:    5 17:13:36     -948.743638        0.1197
BFGS:    6 17:19:43     -948.743709        0.0292
BFGS:    7 17:23:17     -948.743698        0.0274
BFGS:    8 17:26:51     -948.743585        0.0250
BFGS:    9 17:30:26     -948.743420        0.0863
