      Step     Time          Energy         fmax
BFGS:    0 00:54:35     -948.114508        0.3157
BFGS:    1 01:02:36     -948.141161        0.2817
BFGS:    2 01:13:49     -948.203188        0.2954
BFGS:    3 01:22:29     -948.223908        0.2625
BFGS:    4 01:33:02     -948.246675        0.2264
BFGS:    5 01:41:42     -948.261370        0.2465
BFGS:    6 01:52:54     -948.284839        0.2451
BFGS:    7 02:04:07     -948.305552        0.2527
BFGS:    8 02:15:19     -948.324085        0.2020
BFGS:    9 02:23:58     -948.337157        0.1520
BFGS:   10 02:31:59     -948.344875        0.1616
BFGS:   11 02:40:39     -948.353916        0.1677
BFGS:   12 02:47:24     -948.359150        0.1487
BFGS:   13 02:56:04     -948.366026        0.1203
BFGS:   14 03:02:50     -948.368680        0.1221
BFGS:   15 03:11:30     -948.372692        0.1420
BFGS:   16 03:18:15     -948.375344        0.0918
BFGS:   17 03:25:00     -948.378833        0.0709
BFGS:   18 03:31:45     -948.380674        0.0832
BFGS:   19 03:38:30     -948.382320        0.0798
BFGS:   20 03:45:15     -948.383627        0.0575
BFGS:   21 03:52:38     -948.384858        0.0679
BFGS:   22 04:00:01     -948.385999        0.0519
BFGS:   23 04:08:41     -948.387397        0.0484
BFGS:   24 04:14:09     -948.388277        0.0351
BFGS:   25 04:22:10     -948.389340        0.0525
BFGS:   26 04:27:38     -948.389708        0.0343
BFGS:   27 04:34:23     -948.390042        0.0419
BFGS:   28 04:41:08     -948.390149        0.0433
BFGS:   29 04:47:52     -948.390608        0.0412
BFGS:   30 04:55:53     -948.391047        0.0296
BFGS:   31 05:01:22     -948.391621        0.0282
BFGS:   32 05:12:34     -948.389940        0.0717
BFGS:   33 05:21:14     -948.392167        0.0255
BFGS:   34 05:25:26     -948.392165        0.0389
BFGS:   35 05:32:11     -948.392530        0.0298
BFGS:   36 05:37:40     -948.392718        0.0177
