      Step     Time          Energy         fmax
BFGS:    0 21:14:41     -948.445202        0.3277
BFGS:    1 21:23:20     -948.475963        0.3113
BFGS:    2 21:35:11     -948.562468        0.2873
BFGS:    3 21:43:51     -948.584447        0.2671
BFGS:    4 21:54:26     -948.618336        0.2556
BFGS:    5 22:05:00     -948.641830        0.2517
BFGS:    6 22:13:39     -948.664845        0.2749
BFGS:    7 22:22:57     -948.691048        0.1690
BFGS:    8 22:30:59     -948.706433        0.1313
BFGS:    9 22:37:44     -948.711695        0.1062
BFGS:   10 22:48:17     -948.716037        0.1869
BFGS:   11 22:55:02     -948.720813        0.1122
BFGS:   12 23:02:24     -948.726723        0.0743
BFGS:   13 23:10:25     -948.730166        0.0741
BFGS:   14 23:18:26     -948.733604        0.0703
BFGS:   15 23:27:43     -948.736676        0.0592
BFGS:   16 23:36:22     -948.737893        0.0659
BFGS:   17 23:43:07     -948.738991        0.0501
BFGS:   18 23:49:51     -948.739935        0.0402
BFGS:   19 23:55:20     -948.740388        0.0415
BFGS:   20 00:02:05     -948.741033        0.0427
BFGS:   21 00:07:33     -948.741508        0.0434
BFGS:   22 00:15:34     -948.741870        0.0449
BFGS:   23 00:22:19     -948.742298        0.0448
BFGS:   24 00:26:31     -948.742464        0.0609
BFGS:   25 00:32:38     -948.742439        0.0384
BFGS:   26 00:37:28     -948.742925        0.0291
BFGS:   27 00:44:13     -948.743142        0.0257
BFGS:   28 00:49:41     -948.743366        0.0189
