      Step     Time          Energy         fmax
BFGS:    0 01:16:47     -948.152736        0.3207
BFGS:    1 01:25:26     -948.179102        0.2984
BFGS:    2 01:37:55     -948.236106        0.3379
BFGS:    3 01:47:50     -948.254108        0.2668
BFGS:    4 01:55:51     -948.272026        0.2129
BFGS:    5 02:05:09     -948.284920        0.2280
BFGS:    6 02:14:27     -948.298490        0.2191
BFGS:    7 02:24:22     -948.318497        0.2395
BFGS:    8 02:33:02     -948.330620        0.2136
BFGS:    9 02:43:35     -948.343504        0.2065
BFGS:   10 02:52:53     -948.351304        0.1697
BFGS:   11 03:00:16     -948.358327        0.1331
BFGS:   12 03:10:11     -948.367806        0.1327
BFGS:   13 03:18:51     -948.372777        0.1371
BFGS:   14 03:27:30     -948.377037        0.1282
BFGS:   15 03:34:53     -948.380084        0.1182
BFGS:   16 03:41:38     -948.383501        0.0997
BFGS:   17 03:50:17     -948.386706        0.1114
BFGS:   18 03:57:02     -948.389056        0.0754
BFGS:   19 04:03:47     -948.391549        0.0629
BFGS:   20 04:10:32     -948.392491        0.0558
BFGS:   21 04:17:17     -948.393411        0.0560
BFGS:   22 04:24:01     -948.394049        0.0452
BFGS:   23 04:30:46     -948.394712        0.0543
BFGS:   24 04:38:09     -948.395444        0.0463
BFGS:   25 04:44:54     -948.396076        0.0429
BFGS:   26 04:51:39     -948.396637        0.0419
BFGS:   27 04:58:23     -948.396987        0.0304
BFGS:   28 05:03:52     -948.397188        0.0307
BFGS:   29 05:13:47     -948.395359        0.0711
BFGS:   30 05:22:26     -948.397421        0.0248
BFGS:   31 05:27:17     -948.397545        0.0253
BFGS:   32 05:39:07     -948.347231        0.3614
BFGS:   33 05:50:19     -948.397575        0.0269
BFGS:   34 05:57:04     -948.397624        0.0247
BFGS:   35 06:03:11     -948.397913        0.0149
