      Step     Time          Energy         fmax
BFGS:    0 02:12:58     -948.449851        0.3139
BFGS:    1 02:22:16     -948.477621        0.2921
BFGS:    2 02:33:29     -948.553195        0.2861
BFGS:    3 02:41:31     -948.572532        0.2426
BFGS:    4 02:52:06     -948.610927        0.2587
BFGS:    5 03:00:46     -948.627700        0.2451
BFGS:    6 03:11:21     -948.663883        0.2554
BFGS:    7 03:21:18     -948.687176        0.2117
BFGS:    8 03:29:20     -948.699004        0.1497
BFGS:    9 03:38:00     -948.707674        0.0989
BFGS:   10 03:46:02     -948.713440        0.1141
BFGS:   11 03:54:03     -948.719246        0.1239
BFGS:   12 04:02:05     -948.724993        0.1103
BFGS:   13 04:08:50     -948.728299        0.0779
BFGS:   14 04:17:29     -948.733418        0.1017
BFGS:   15 04:22:58     -948.734827        0.0595
BFGS:   16 04:31:38     -948.737188        0.0700
BFGS:   17 04:37:06     -948.738000        0.0457
BFGS:   18 04:45:46     -948.739245        0.0537
BFGS:   19 04:52:31     -948.740068        0.0382
BFGS:   20 04:58:00     -948.740479        0.0277
BFGS:   21 05:04:07     -948.741059        0.0268
BFGS:   22 05:10:51     -948.741468        0.0263
BFGS:   23 05:14:26     -948.741600        0.0338
BFGS:   24 05:26:54     -948.566529        0.7986
BFGS:   25 05:39:22     -948.741168        0.1070
BFGS:   26 05:46:08     -948.742215        0.0412
BFGS:   27 05:50:58     -948.742355        0.0220
BFGS:   28 05:56:27     -948.742394        0.0228
BFGS:   29 06:00:01     -948.742542        0.0335
BFGS:   30 06:06:07     -948.742733        0.0372
BFGS:   31 06:09:42     -948.742875        0.0448
BFGS:   32 06:17:43     -948.740168        0.1678
BFGS:   33 06:25:44     -948.742785        0.0623
BFGS:   34 06:31:13     -948.743052        0.0225
BFGS:   35 06:36:03     -948.743130        0.0243
BFGS:   36 06:40:54     -948.743168        0.0270
BFGS:   37 06:45:07     -948.743218        0.0319
BFGS:   38 06:50:36     -948.743164        0.0244
BFGS:   39 06:54:48     -948.743336        0.0243
BFGS:   40 07:06:39     -948.657163        0.6589
BFGS:   41 07:18:29     -948.743426        0.0190
BFGS:   42 07:23:20     -948.743460        0.0235
BFGS:   43 07:30:43     -948.742925        0.0484
BFGS:   44 07:37:28     -948.743488        0.0224
BFGS:   45 07:39:46     -948.743535        0.0467
BFGS:   46 07:43:20     -948.743614        0.0299
BFGS:   47 07:48:11     -948.743748        0.0177
BFGS:   48 07:52:23     -948.743828        0.0270
BFGS:   49 07:57:52     -948.744017        0.0145
BFGS:   50 08:00:10     -948.744063        0.0200
BFGS:   51 08:05:38     -948.743931        0.0260
BFGS:   52 08:09:13     -948.744024        0.0257
BFGS:   53 08:21:43     -948.616046        1.2718
BFGS:   54 08:33:33     -948.740104        0.3767
BFGS:   55 08:41:35     -948.743305        0.0680
BFGS:   56 08:47:03     -948.743605        0.0223
BFGS:   57 08:53:10     -948.743887        0.0504
BFGS:   58 08:56:44     -948.743985        0.0362
BFGS:   59 09:09:54     -948.375189        2.4570
BFGS:   60 09:23:00     -948.740895        0.3892
BFGS:   61 09:30:23     -948.742485        0.0463
BFGS:   62 09:35:52     -948.743007        0.0484
BFGS:   63 09:41:59     -948.743602        0.0428
BFGS:   64 09:46:49     -948.743820        0.0333
BFGS:   65 09:52:56     -948.743872        0.0234
BFGS:   66 09:58:25     -948.744030        0.0147
BFGS:   67 10:00:43     -948.744107        0.0216
BFGS:   68 10:04:55     -948.744153        0.0178
BFGS:   69 10:11:02     -948.743955        0.0357
BFGS:   70 10:16:31     -948.744225        0.0177
BFGS:   71 10:21:21     -948.744277        0.0136
BFGS:   72 10:24:17     -948.744293        0.0164
BFGS:   73 10:29:08     -948.744190        0.0271
BFGS:   74 10:32:42     -948.744259        0.0185
BFGS:   75 10:38:49     -948.744203        0.0947
BFGS:   76 10:44:17     -948.744343        0.0145
BFGS:   77 10:47:51     -948.744320        0.0160
BFGS:   78 10:59:42     -948.517522        1.6175
BFGS:   79 11:12:10     -948.744091        0.0465
BFGS:   80 11:17:39     -948.744271        0.0218
BFGS:   81 11:22:30     -948.744291        0.0204
BFGS:   82 11:26:04     -948.744270        0.0288
BFGS:   83 11:31:33     -948.744093        0.0317
BFGS:   84 11:35:07     -948.744195        0.0198
BFGS:   85 11:43:08     -948.740927        0.2167
BFGS:   86 11:50:31     -948.744355        0.0140
BFGS:   87 11:54:06     -948.744332        0.0156
BFGS:   88 12:06:34     -948.607348        0.8999
BFGS:   89 12:18:25     -948.743846        0.0384
BFGS:   90 12:23:54     -948.744073        0.0334
BFGS:   91 12:29:22     -948.744244        0.0408
BFGS:   92 12:32:56     -948.744276        0.0251
BFGS:   93 12:46:03     -948.643594        2.3525
BFGS:   94 12:57:16     -948.744354        0.0255
BFGS:   95 13:00:12     -948.744378        0.0135
BFGS:   96 13:06:57     -948.744222        0.0724
BFGS:   97 13:11:10     -948.744406        0.0470
BFGS:   98 13:23:39     -948.572420        1.6630
BFGS:   99 13:36:46     -948.737346        0.3984
      Step     Time          Energy         fmax
BFGS:    0 13:44:47     -948.742970        0.0426
BFGS:    1 13:48:59     -948.743521        0.0461
BFGS:    2 13:55:44     -948.743981        0.1382
BFGS:    3 14:02:29     -948.744354        0.0285
BFGS:    4 14:06:41     -948.744380        0.0258
BFGS:    5 14:14:43     -948.739062        0.2256
BFGS:    6 14:22:44     -948.744345        0.0267
BFGS:    7 14:25:02     -948.744497        0.0436
BFGS:    8 14:29:14     -948.744640        0.0134
BFGS:    9 14:33:26     -948.744690        0.0203
BFGS:   10 14:39:33     -948.744390        0.0183
BFGS:   11 14:45:02     -948.744680        0.0112
BFGS:   12 14:49:53     -948.744733        0.0081
