      Step     Time          Energy         fmax
BFGS:    0 06:06:03     -948.105526        0.3453
BFGS:    1 06:14:43     -948.140364        0.2992
BFGS:    2 06:25:56     -948.204255        0.2658
BFGS:    3 06:33:58     -948.218992        0.2282
BFGS:    4 06:43:54     -948.242865        0.2130
BFGS:    5 06:52:35     -948.250778        0.2094
BFGS:    6 07:02:31     -948.270199        0.3186
BFGS:    7 07:10:33     -948.284974        0.1726
BFGS:    8 07:21:46     -948.307190        0.1766
BFGS:    9 07:30:26     -948.317933        0.1579
BFGS:   10 07:41:38     -948.330295        0.1308
BFGS:   11 07:49:39     -948.334755        0.0955
BFGS:   12 07:57:02     -948.339318        0.0818
BFGS:   13 08:04:26     -948.342346        0.0965
BFGS:   14 08:12:27     -948.344427        0.0781
BFGS:   15 08:20:29     -948.346382        0.0764
BFGS:   16 08:28:30     -948.348239        0.0767
BFGS:   17 08:35:15     -948.349341        0.0789
BFGS:   18 08:42:38     -948.350847        0.0614
BFGS:   19 08:48:44     -948.351815        0.0616
BFGS:   20 08:56:07     -948.353112        0.0486
BFGS:   21 09:01:35     -948.353726        0.0321
BFGS:   22 09:09:36     -948.354061        0.0262
BFGS:   23 09:15:05     -948.354532        0.0331
BFGS:   24 09:20:33     -948.355414        0.0306
BFGS:   25 09:27:18     -948.355869        0.0339
BFGS:   26 09:34:03     -948.356444        0.0459
BFGS:   27 09:39:31     -948.356785        0.0357
BFGS:   28 09:46:54     -948.357489        0.0425
BFGS:   29 09:53:01     -948.357605        0.0289
BFGS:   30 09:57:13     -948.357930        0.0407
BFGS:   31 10:04:36     -948.358324        0.0515
BFGS:   32 10:10:04     -948.358669        0.0211
BFGS:   33 10:13:38     -948.358872        0.0391
BFGS:   34 10:19:07     -948.358859        0.0219
      Step     Time          Energy         fmax
BFGS:    0 10:19:07     -948.358859        0.0219
BFGS:    1 10:21:24     -948.359081        0.0329
BFGS:    2 10:26:53     -948.359465        0.0288
BFGS:    3 10:31:43     -948.359592        0.0220
BFGS:    4 10:36:33     -948.359774        0.0279
BFGS:    5 10:41:23     -948.360008        0.0314
BFGS:    6 10:48:46     -948.360591        0.0511
BFGS:    7 10:54:52     -948.360550        0.0334
BFGS:    8 10:59:04     -948.360601        0.0351
BFGS:    9 11:11:32     -948.271321        0.5631
BFGS:   10 11:23:22     -948.351517        0.2066
BFGS:   11 11:31:24     -948.358070        0.0965
BFGS:   12 11:36:52     -948.358598        0.0328
BFGS:   13 11:42:20     -948.358931        0.0208
BFGS:   14 11:45:54     -948.359012        0.0223
BFGS:   15 11:51:23     -948.359203        0.0246
BFGS:   16 11:53:40     -948.359171        0.0418
BFGS:   17 11:59:47     -948.358595        0.0866
BFGS:   18 12:05:15     -948.359079        0.0188
