      Step     Time          Energy         fmax
BFGS:    0 13:42:14     -948.272302        0.2952
BFGS:    1 13:50:15     -948.297390        0.2432
BFGS:    2 14:01:27     -948.346568        0.2139
BFGS:    3 14:11:22     -948.360972        0.1875
BFGS:    4 14:19:24     -948.370915        0.1317
BFGS:    5 14:27:25     -948.380185        0.1168
BFGS:    6 14:36:42     -948.387501        0.1454
BFGS:    7 14:45:22     -948.395198        0.1658
BFGS:    8 14:54:02     -948.401153        0.1272
BFGS:    9 15:03:57     -948.405608        0.0974
BFGS:   10 15:10:04     -948.408545        0.1020
BFGS:   11 15:18:05     -948.415901        0.1042
BFGS:   12 15:24:50     -948.418492        0.1090
BFGS:   13 15:33:29     -948.424047        0.0864
BFGS:   14 15:39:36     -948.425631        0.0989
BFGS:   15 15:49:31     -948.428224        0.0786
BFGS:   16 15:56:55     -948.429670        0.0642
BFGS:   17 16:03:40     -948.430887        0.0460
BFGS:   18 16:11:03     -948.432480        0.0346
BFGS:   19 16:16:31     -948.432853        0.0349
BFGS:   20 16:24:32     -948.433492        0.0562
BFGS:   21 16:29:23     -948.433702        0.0406
BFGS:   22 16:36:46     -948.433786        0.0323
BFGS:   23 16:42:14     -948.434366        0.0253
BFGS:   24 16:49:37     -948.434871        0.0391
BFGS:   25 16:54:27     -948.435209        0.0239
BFGS:   26 17:06:56     -948.417551        0.2471
BFGS:   27 17:16:51     -948.436275        0.0454
BFGS:   28 17:23:36     -948.436223        0.0573
BFGS:   29 17:28:26     -948.436499        0.0450
BFGS:   30 17:36:27     -948.435799        0.0585
BFGS:   31 17:43:51     -948.436904        0.0243
BFGS:   32 17:48:41     -948.437024        0.0346
BFGS:   33 18:01:09     -948.414381        0.3257
BFGS:   34 18:15:31     -948.437620        0.1097
BFGS:   35 18:23:32     -948.438463        0.0542
BFGS:   36 18:27:44     -948.438693        0.0688
BFGS:   37 18:34:29     -948.438991        0.1177
BFGS:   38 18:41:14     -948.439504        0.0463
BFGS:   39 18:46:43     -948.439874        0.0450
BFGS:   40 18:53:28     -948.440583        0.0546
BFGS:   41 18:58:56     -948.440764        0.0491
BFGS:   42 19:10:08     -948.433070        0.1283
BFGS:   43 19:21:20     -948.441225        0.0377
BFGS:   44 19:26:10     -948.441403        0.0378
BFGS:   45 19:36:06     -948.429103        0.3660
BFGS:   46 19:45:23     -948.441270        0.0332
BFGS:   47 19:50:51     -948.441398        0.0408
BFGS:   48 19:56:58     -948.441351        0.0405
BFGS:   49 20:01:10     -948.441361        0.0339
BFGS:   50 20:07:17     -948.440371        0.0681
BFGS:   51 20:14:01     -948.440950        0.0239
BFGS:   52 20:18:14     -948.441271        0.0271
BFGS:   53 20:24:21     -948.441972        0.0425
BFGS:   54 20:29:49     -948.441629        0.0265
BFGS:   55 20:35:18     -948.441477        0.0251
BFGS:   56 20:39:30     -948.441440        0.0267
BFGS:   57 20:47:31     -948.441602        0.0318
BFGS:   58 20:52:59     -948.441687        0.0223
BFGS:   59 20:56:33     -948.441843        0.0248
BFGS:   60 21:01:23     -948.442141        0.0247
BFGS:   61 21:06:14     -948.442080        0.0243
BFGS:   62 21:18:42     -948.194528        1.9164
BFGS:   63 21:32:27     -948.437915        0.1231
BFGS:   64 21:38:33     -948.439861        0.0450
BFGS:   65 21:44:40     -948.440676        0.0487
BFGS:   66 21:50:08     -948.440925        0.0329
BFGS:   67 21:55:37     -948.441402        0.0319
BFGS:   68 22:00:27     -948.441775        0.0329
BFGS:   69 22:06:34     -948.442227        0.0278
BFGS:   70 22:11:24     -948.442190        0.0269
BFGS:   71 22:19:25     -948.434918        0.1241
BFGS:   72 22:27:26     -948.442063        0.0285
BFGS:   73 22:31:39     -948.441881        0.0212
BFGS:   74 22:35:12     -948.441893        0.0232
BFGS:   75 22:47:03     -948.286728        0.5431
BFGS:   76 22:59:30     -948.441362        0.0383
BFGS:   77 23:06:15     -948.442098        0.0244
BFGS:   78 23:11:05     -948.442311        0.0240
BFGS:   79 23:21:01     -948.440152        0.1232
BFGS:   80 23:30:57     -948.442647        0.0222
BFGS:   81 23:36:25     -948.442969        0.0236
BFGS:   82 23:38:43     -948.443043        0.0362
BFGS:   83 23:42:55     -948.442800        0.0305
BFGS:   84 23:55:24     -948.310883        1.0975
BFGS:   85 00:09:08     -948.442557        0.0511
BFGS:   86 00:14:37     -948.442737        0.0282
BFGS:   87 00:20:05     -948.443001        0.0207
BFGS:   88 00:24:55     -948.443027        0.0178
