      Step     Time          Energy         fmax
BFGS:    0 07:23:53     -874.680538        1.1925
BFGS:    1 07:35:01     -874.933976        0.8471
BFGS:    2 07:49:56     -875.222868        0.5198
BFGS:    3 08:01:05     -875.299890        0.5223
BFGS:    4 08:12:12     -875.353981        0.4676
BFGS:    5 08:24:35     -875.382036        0.3678
BFGS:    6 08:35:05     -875.405673        0.3039
BFGS:    7 08:44:56     -875.429280        0.2763
BFGS:    8 08:54:47     -875.444932        0.3163
BFGS:    9 09:04:02     -875.457510        0.3330
BFGS:   10 09:16:25     -875.467813        0.2856
BFGS:   11 09:28:11     -875.481609        0.2943
BFGS:   12 09:43:05     -875.497966        0.3814
BFGS:   13 09:58:01     -875.524657        0.5579
BFGS:   14 10:12:58     -875.567618        0.6278
BFGS:   15 10:24:06     -875.618468        0.6167
BFGS:   16 10:33:57     -875.663447        0.4388
BFGS:   17 10:46:59     -875.712962        0.3911
BFGS:   18 10:56:50     -875.741107        0.3359
BFGS:   19 11:04:10     -875.760822        0.2587
BFGS:   20 11:15:17     -875.792974        0.2268
BFGS:   21 11:22:37     -875.805305        0.1838
BFGS:   22 11:32:28     -875.825523        0.2794
BFGS:   23 11:41:03     -875.835327        0.2169
BFGS:   24 11:52:10     -875.847024        0.1912
BFGS:   25 12:00:08     -875.852386        0.1380
BFGS:   26 12:09:22     -875.862740        0.1199
BFGS:   27 12:19:13     -875.870020        0.1094
BFGS:   28 12:30:20     -875.882842        0.1627
BFGS:   29 12:42:43     -875.893468        0.2600
BFGS:   30 12:52:35     -875.905567        0.2356
BFGS:   31 13:04:20     -875.919450        0.2087
BFGS:   32 13:16:05     -875.936181        0.1759
BFGS:   33 13:28:28     -875.953266        0.2076
BFGS:   34 13:38:19     -875.967021        0.2021
BFGS:   35 13:49:26     -875.984872        0.2584
BFGS:   36 13:59:55     -876.000084        0.2203
BFGS:   37 14:10:25     -876.015789        0.2458
BFGS:   38 14:20:17     -876.027689        0.2340
BFGS:   39 14:30:46     -876.043684        0.1746
BFGS:   40 14:41:53     -876.054035        0.1536
BFGS:   41 14:49:51     -876.062211        0.1478
BFGS:   42 14:59:05     -876.069988        0.1376
BFGS:   43 15:06:25     -876.075640        0.0897
