      Step     Time          Energy         fmax
BFGS:    0 15:25:23     -874.694127        1.1556
BFGS:    1 15:37:13     -874.952360        0.8626
BFGS:    2 15:50:56     -875.251045        0.5341
BFGS:    3 16:02:06     -875.342542        0.4818
BFGS:    4 16:12:39     -875.398602        0.3241
BFGS:    5 16:24:27     -875.431054        0.3329
BFGS:    6 16:34:59     -875.460304        0.2966
BFGS:    7 16:46:49     -875.480507        0.2891
BFGS:    8 16:57:22     -875.497645        0.2701
BFGS:    9 17:08:33     -875.512861        0.2796
BFGS:   10 17:19:44     -875.520903        0.2696
BFGS:   11 17:34:06     -875.539172        0.3903
BFGS:   12 17:49:44     -875.572245        0.5227
BFGS:   13 18:04:44     -875.601844        0.5595
BFGS:   14 18:16:33     -875.650591        0.5185
BFGS:   15 18:26:27     -875.692061        0.3778
BFGS:   16 18:36:59     -875.743757        0.2689
BFGS:   17 18:45:38     -875.763689        0.2740
BFGS:   18 18:57:26     -875.786842        0.3187
BFGS:   19 19:06:03     -875.800102        0.2212
BFGS:   20 19:15:57     -875.817777        0.1706
BFGS:   21 19:25:14     -875.827729        0.2122
BFGS:   22 19:37:02     -875.843237        0.2839
BFGS:   23 19:45:40     -875.851521        0.2214
BFGS:   24 19:56:12     -875.862112        0.1606
BFGS:   25 20:08:00     -875.870814        0.2059
BFGS:   26 20:16:00     -875.877225        0.1799
BFGS:   27 20:25:54     -875.895078        0.1407
BFGS:   28 20:35:48     -875.905771        0.1790
BFGS:   29 20:48:14     -875.919672        0.1992
BFGS:   30 20:59:24     -875.929961        0.1902
BFGS:   31 21:09:17     -875.944432        0.2149
BFGS:   32 21:20:27     -875.958635        0.2498
BFGS:   33 21:31:37     -875.970480        0.2637
BFGS:   34 21:43:24     -875.982218        0.2517
BFGS:   35 21:53:56     -876.002152        0.2324
BFGS:   36 22:03:12     -876.015856        0.1901
BFGS:   37 22:13:05     -876.034372        0.1650
BFGS:   38 22:21:05     -876.044790        0.1705
BFGS:   39 22:31:37     -876.058152        0.1563
BFGS:   40 22:40:15     -876.064961        0.1340
BFGS:   41 22:50:09     -876.077378        0.1572
BFGS:   42 23:01:18     -876.081857        0.1674
BFGS:   43 23:08:39     -876.086161        0.1460
BFGS:   44 23:17:55     -876.094899        0.1304
BFGS:   45 23:27:10     -876.100943        0.0976
BFGS:   46 23:34:32     -876.104925        0.1051
BFGS:   47 23:43:47     -876.110799        0.0953
BFGS:   48 23:50:31     -876.114136        0.0863
BFGS:   49 23:59:09     -876.119741        0.0733
BFGS:   50 00:05:52     -876.122332        0.0691
BFGS:   51 00:15:08     -876.126763        0.0780
BFGS:   52 00:21:51     -876.128199        0.1054
BFGS:   53 00:33:39     -876.131587        0.1275
BFGS:   54 00:40:23     -876.134936        0.1284
BFGS:   55 00:49:39     -876.142753        0.1215
BFGS:   56 00:58:16     -876.146875        0.0922
BFGS:   57 01:06:16     -876.149191        0.0634
BFGS:   58 01:12:59     -876.150805        0.0737
BFGS:   59 01:22:52     -876.153156        0.0823
BFGS:   60 01:29:35     -876.153929        0.0667
BFGS:   61 01:35:02     -876.155028        0.0474
BFGS:   62 01:42:23     -876.157748        0.0527
BFGS:   63 01:49:45     -876.159828        0.0681
BFGS:   64 01:58:22     -876.164309        0.1084
BFGS:   65 02:05:44     -876.169863        0.0783
BFGS:   66 02:14:22     -876.174413        0.0706
BFGS:   67 02:22:21     -876.176835        0.0737
BFGS:   68 02:30:21     -876.178487        0.0939
BFGS:   69 02:40:14     -876.181962        0.1733
BFGS:   70 02:48:13     -876.187625        0.1441
BFGS:   71 02:57:29     -876.194119        0.1248
BFGS:   72 03:07:22     -876.198301        0.1298
BFGS:   73 03:15:59     -876.202201        0.1144
BFGS:   74 03:22:42     -876.202727        0.0840
BFGS:   75 03:30:03     -876.204952        0.1297
BFGS:   76 03:36:45     -876.207021        0.1168
BFGS:   77 03:44:44     -876.209829        0.1083
BFGS:   78 03:50:12     -876.211054        0.0820
BFGS:   79 04:00:04     -876.212222        0.2087
BFGS:   80 04:06:47     -876.214661        0.0883
BFGS:   81 04:14:47     -876.217492        0.0801
BFGS:   82 04:24:39     -876.223402        0.0972
BFGS:   83 04:33:55     -876.229248        0.1886
BFGS:   84 04:43:10     -876.233159        0.2097
BFGS:   85 04:49:15     -876.235165        0.1820
BFGS:   86 05:00:24     -876.239110        0.1700
BFGS:   87 05:07:45     -876.241869        0.1132
BFGS:   88 05:15:06     -876.245842        0.1042
BFGS:   89 05:23:05     -876.250227        0.1027
BFGS:   90 05:31:05     -876.255665        0.1236
BFGS:   91 05:39:42     -876.261706        0.1339
BFGS:   92 05:48:58     -876.268136        0.1750
BFGS:   93 05:56:58     -876.277600        0.2005
BFGS:   94 06:07:30     -876.286144        0.1737
BFGS:   95 06:18:02     -876.292950        0.1735
BFGS:   96 06:27:56     -876.295013        0.1773
BFGS:   97 06:34:40     -876.300212        0.1655
BFGS:   98 06:45:13     -876.315671        0.1850
BFGS:   99 06:54:30     -876.323059        0.2127
      Step     Time          Energy         fmax
BFGS:    0 07:02:31     -876.328637        0.1379
BFGS:    1 07:09:15     -876.331134        0.1210
BFGS:    2 07:17:15     -876.336225        0.1242
BFGS:    3 07:23:21     -876.337883        0.1061
BFGS:    4 07:33:16     -876.342378        0.0901
BFGS:    5 07:40:00     -876.344210        0.0972
BFGS:    6 07:46:44     -876.347207        0.0754
BFGS:    7 07:53:28     -876.348987        0.0697
BFGS:    8 07:59:34     -876.350250        0.0566
BFGS:    9 08:06:56     -876.351687        0.0603
BFGS:   10 08:12:24     -876.352272        0.0458
BFGS:   11 08:19:46     -876.353346        0.0517
BFGS:   12 08:25:14     -876.353994        0.0498
BFGS:   13 08:33:52     -876.355361        0.0520
BFGS:   14 08:40:36     -876.355920        0.0544
BFGS:   15 08:46:41     -876.356821        0.0548
BFGS:   16 08:54:41     -876.358393        0.0538
