      Step     Time          Energy         fmax
BFGS:   59 10:42:34     -874.586131        0.0479
BFGS:   60 10:47:22     -874.586329        0.0314
BFGS:   61 10:50:54     -874.586317        0.0290
BFGS:   62 11:03:17     -874.457236        0.8103
BFGS:   63 11:14:24     -874.586305        0.0617
BFGS:   64 11:19:11     -874.586339        0.0221
BFGS:   65 11:21:28     -874.586393        0.0338
BFGS:   66 11:26:16     -874.586337        0.0399
BFGS:   67 11:28:33     -874.586366        0.0366
BFGS:   68 11:32:43     -874.586301        0.0335
BFGS:   69 11:36:53     -874.586354        0.0303
BFGS:   70 11:44:50     -874.580862        0.3725
BFGS:   71 11:52:48     -874.586367        0.0313
BFGS:   72 11:55:42     -874.586440        0.0283
BFGS:   73 11:57:59     -874.586484        0.0302
BFGS:   74 12:00:53     -874.586474        0.0322
BFGS:   75 12:11:23     -874.549318        0.7528
BFGS:   76 12:21:51     -874.586279        0.0346
BFGS:   77 12:26:01     -874.586465        0.0386
BFGS:   78 12:28:56     -874.586537        0.0378
BFGS:   79 12:33:44     -874.586541        0.0694
BFGS:   80 12:37:54     -874.586638        0.0318
BFGS:   81 12:42:04     -874.586425        0.0293
BFGS:   82 12:44:21     -874.586465        0.0291
BFGS:   83 12:48:31     -874.586282        0.0476
BFGS:   84 12:50:47     -874.586386        0.0383
BFGS:   85 12:54:57     -874.586343        0.0287
BFGS:   86 12:57:14     -874.586424        0.0298
BFGS:   87 13:06:27     -874.578322        0.3541
BFGS:   88 13:14:24     -874.586626        0.0285
BFGS:   89 13:18:34     -874.586495        0.0277
BFGS:   90 13:20:51     -874.586547        0.0256
BFGS:   91 13:25:01     -874.586552        0.0335
BFGS:   92 13:27:18     -874.586605        0.0318
BFGS:   93 13:32:43     -874.586362        0.0641
BFGS:   94 13:37:32     -874.586571        0.0381
BFGS:   95 13:39:48     -874.586563        0.0328
BFGS:   96 13:45:52     -874.585622        0.1163
BFGS:   97 13:52:33     -874.586641        0.0282
BFGS:   98 13:54:50     -874.586659        0.0261
BFGS:   99 14:00:16     -874.585730        0.1299
