      Step     Time          Energy         fmax
BFGS:    0 09:34:53     -874.191211        1.1054
BFGS:    1 09:46:00     -874.432074        0.8709
BFGS:    2 09:59:39     -874.679499        0.4022
BFGS:    3 10:10:08     -874.749216        0.3745
BFGS:    4 10:21:14     -874.800649        0.3499
BFGS:    5 10:31:06     -874.828712        0.2543
BFGS:    6 10:41:34     -874.855516        0.2684
BFGS:    7 10:51:26     -874.883058        0.3052
BFGS:    8 11:00:39     -874.913209        0.2359
BFGS:    9 11:10:31     -874.942736        0.3198
BFGS:   10 11:19:07     -874.958135        0.2623
BFGS:   11 11:28:58     -874.986611        0.1945
BFGS:   12 11:36:56     -875.001298        0.1987
BFGS:   13 11:46:47     -875.018975        0.2331
BFGS:   14 11:55:22     -875.029487        0.2048
BFGS:   15 12:02:42     -875.041513        0.1324
BFGS:   16 12:10:39     -875.048008        0.0966
BFGS:   17 12:18:36     -875.052879        0.0814
BFGS:   18 12:25:55     -875.055076        0.0804
BFGS:   19 12:31:59     -875.055721        0.0538
BFGS:   20 12:38:40     -875.056255        0.0419
BFGS:   21 12:45:22     -875.056829        0.0417
BFGS:   22 12:52:03     -875.057571        0.0482
BFGS:   23 12:59:22     -875.058551        0.0531
BFGS:   24 13:06:42     -875.059056        0.0523
BFGS:   25 13:12:07     -875.059250        0.0493
BFGS:   26 13:20:05     -875.058776        0.0347
BFGS:   27 13:24:53     -875.058678        0.0293
BFGS:   28 13:30:56     -875.058803        0.0232
BFGS:   29 13:37:00     -875.059027        0.0251
BFGS:   30 13:41:48     -875.059804        0.0250
BFGS:   31 13:49:07     -875.060935        0.0268
BFGS:   32 13:53:17     -875.061424        0.0220
BFGS:   33 14:01:52     -875.061886        0.0566
BFGS:   34 14:09:11     -875.062094        0.0191
