      Step     Time          Energy         fmax
BFGS:    0 04:15:11     -874.201395        1.9373
BFGS:    1 04:25:40     -874.476226        1.1309
BFGS:    2 04:38:41     -874.725683        0.6359
BFGS:    3 04:50:26     -874.828542        0.6550
BFGS:    4 05:02:49     -874.876967        0.5527
BFGS:    5 05:14:34     -874.921015        0.5997
BFGS:    6 05:26:19     -874.956409        0.4997
BFGS:    7 05:37:26     -874.988894        0.4135
BFGS:    8 05:48:32     -875.026754        0.4009
BFGS:    9 06:00:18     -875.062730        0.3033
BFGS:   10 06:10:47     -875.088813        0.3131
BFGS:   11 06:22:33     -875.114355        0.3111
BFGS:   12 06:35:33     -875.130201        0.3069
BFGS:   13 06:47:18     -875.149092        0.2715
BFGS:   14 06:59:41     -875.171338        0.2005
BFGS:   15 07:11:26     -875.187682        0.2082
BFGS:   16 07:23:48     -875.204243        0.1950
BFGS:   17 07:34:55     -875.220127        0.2005
BFGS:   18 07:46:40     -875.238652        0.2149
BFGS:   19 07:57:46     -875.255735        0.1969
BFGS:   20 08:08:14     -875.267661        0.1545
BFGS:   21 08:18:05     -875.279682        0.2315
BFGS:   22 08:26:39     -875.285066        0.1295
BFGS:   23 08:34:36     -875.291845        0.1119
BFGS:   24 08:44:27     -875.300604        0.1160
BFGS:   25 08:51:08     -875.304536        0.0851
BFGS:   26 09:01:37     -875.311422        0.1217
BFGS:   27 09:08:18     -875.314233        0.1184
BFGS:   28 09:16:16     -875.319929        0.1295
BFGS:   29 09:25:29     -875.323729        0.0945
BFGS:   30 09:35:58     -875.329760        0.2082
BFGS:   31 09:43:55     -875.332772        0.2042
BFGS:   32 09:51:52     -875.337734        0.1319
BFGS:   33 09:58:34     -875.340976        0.1670
BFGS:   34 10:07:47     -875.347310        0.1586
BFGS:   35 10:13:51     -875.349998        0.1165
BFGS:   36 10:21:48     -875.353588        0.0614
BFGS:   37 10:27:52     -875.355289        0.0580
BFGS:   38 10:35:12     -875.357193        0.0618
BFGS:   39 10:41:16     -875.358162        0.0509
BFGS:   40 10:49:13     -875.359680        0.0654
BFGS:   41 10:55:17     -875.360153        0.0404
BFGS:   42 11:01:21     -875.360673        0.0321
BFGS:   43 11:09:19     -875.360845        0.0554
BFGS:   44 11:16:39     -875.361542        0.0246
BFGS:   45 11:22:43     -875.361922        0.0302
BFGS:   46 11:28:47     -875.362146        0.0199
