      Step     Time          Energy         fmax
BFGS:    0 04:08:37     -874.062743        1.9100
BFGS:    1 04:19:06     -874.370077        1.1078
BFGS:    2 04:30:52     -874.647181        0.6000
BFGS:    3 04:43:16     -874.742444        0.5793
BFGS:    4 04:54:23     -874.790548        0.4188
BFGS:    5 05:04:54     -874.835222        0.4537
BFGS:    6 05:13:30     -874.869690        0.3543
BFGS:    7 05:23:22     -874.901081        0.3139
BFGS:    8 05:33:14     -874.934679        0.3148
BFGS:    9 05:43:45     -874.968354        0.2618
BFGS:   10 05:52:21     -874.991421        0.2258
BFGS:   11 06:02:51     -875.018790        0.2542
BFGS:   12 06:12:06     -875.031642        0.2488
BFGS:   13 06:20:04     -875.043408        0.1775
BFGS:   14 06:29:19     -875.055149        0.1344
BFGS:   15 06:36:40     -875.061826        0.1491
BFGS:   16 06:45:16     -875.069487        0.1258
BFGS:   17 06:53:14     -875.074455        0.1122
BFGS:   18 07:01:12     -875.082185        0.1073
BFGS:   19 07:07:17     -875.085586        0.1077
BFGS:   20 07:17:08     -875.089791        0.1149
BFGS:   21 07:23:13     -875.092003        0.0937
BFGS:   22 07:30:33     -875.094441        0.0633
BFGS:   23 07:37:53     -875.096367        0.0724
BFGS:   24 07:47:08     -875.098944        0.0672
BFGS:   25 07:56:59     -875.099141        0.0743
BFGS:   26 08:04:20     -875.100707        0.0650
BFGS:   27 08:11:40     -875.102175        0.0592
BFGS:   28 08:17:06     -875.102898        0.0541
BFGS:   29 08:25:05     -875.102782        0.0525
BFGS:   30 08:31:47     -875.103969        0.0499
BFGS:   31 08:39:45     -875.104807        0.0596
BFGS:   32 08:45:50     -875.105470        0.0671
BFGS:   33 08:56:58     -875.103150        0.0955
BFGS:   34 09:04:18     -875.104984        0.0665
BFGS:   35 09:10:22     -875.105316        0.0579
BFGS:   36 09:18:21     -875.104945        0.0506
BFGS:   37 09:26:18     -875.103792        0.0561
BFGS:   38 09:35:32     -875.100858        0.0714
BFGS:   39 09:42:14     -875.103789        0.0464
BFGS:   40 09:47:40     -875.104990        0.0426
BFGS:   41 09:55:01     -875.105682        0.0309
BFGS:   42 10:00:27     -875.105420        0.0249
BFGS:   43 10:07:09     -875.104538        0.0299
BFGS:   44 10:12:36     -875.103884        0.0295
BFGS:   45 10:18:40     -875.102888        0.0272
BFGS:   46 10:22:50     -875.102847        0.0186
