      Step     Time          Energy         fmax
BFGS:    0 01:31:23     -874.640871        1.2245
BFGS:    1 01:42:29     -874.910361        0.8633
BFGS:    2 01:56:07     -875.180011        0.3984
BFGS:    3 02:08:30     -875.246915        0.4150
BFGS:    4 02:21:31     -875.308357        0.4240
BFGS:    5 02:32:00     -875.352022        0.2895
BFGS:    6 02:41:51     -875.386668        0.3608
BFGS:    7 02:51:05     -875.413421        0.2658
BFGS:    8 03:00:19     -875.441575        0.1966
BFGS:    9 03:07:39     -875.453597        0.1533
BFGS:   10 03:17:31     -875.470597        0.2316
BFGS:   11 03:25:30     -875.479006        0.1519
BFGS:   12 03:34:44     -875.496042        0.1366
BFGS:   13 03:43:19     -875.504409        0.1415
BFGS:   14 03:55:04     -875.516679        0.1788
BFGS:   15 04:02:24     -875.523286        0.1284
BFGS:   16 04:11:38     -875.535273        0.0953
BFGS:   17 04:20:13     -875.540227        0.1257
BFGS:   18 04:28:48     -875.546227        0.0983
BFGS:   19 04:39:17     -875.552032        0.1172
BFGS:   20 04:45:58     -875.556414        0.1030
BFGS:   21 04:54:33     -875.562803        0.1072
BFGS:   22 05:01:15     -875.567424        0.0934
BFGS:   23 05:09:12     -875.572107        0.0657
BFGS:   24 05:17:48     -875.574865        0.0805
BFGS:   25 05:23:14     -875.576534        0.0694
BFGS:   26 05:30:34     -875.578582        0.0515
BFGS:   27 05:36:00     -875.579465        0.0442
BFGS:   28 05:42:42     -875.580816        0.0342
BFGS:   29 05:48:08     -875.581528        0.0402
BFGS:   30 05:56:05     -875.582089        0.0516
BFGS:   31 06:02:47     -875.582865        0.0436
BFGS:   32 06:07:36     -875.583197        0.0415
BFGS:   33 06:14:55     -875.583931        0.0425
BFGS:   34 06:20:59     -875.584325        0.0369
BFGS:   35 06:27:40     -875.584643        0.0264
BFGS:   36 06:34:22     -875.584979        0.0245
BFGS:   37 06:41:04     -875.585571        0.0259
BFGS:   38 06:46:29     -875.586038        0.0224
BFGS:   39 06:53:11     -875.586763        0.0187
