      Step     Time          Energy         fmax
BFGS:    0 01:10:03     -874.565855        1.1508
BFGS:    1 01:21:11     -874.785217        0.8533
BFGS:    2 01:33:35     -875.018371        0.4527
BFGS:    3 01:44:43     -875.080615        0.3946
BFGS:    4 01:55:52     -875.138869        0.2571
BFGS:    5 02:06:22     -875.172042        0.2256
BFGS:    6 02:15:36     -875.210981        0.2770
BFGS:    7 02:26:06     -875.246800        0.2749
BFGS:    8 02:35:20     -875.278944        0.2705
BFGS:    9 02:45:12     -875.305245        0.2165
BFGS:   10 02:54:26     -875.328625        0.2031
BFGS:   11 03:03:40     -875.342620        0.1984
BFGS:   12 03:12:54     -875.359112        0.1954
BFGS:   13 03:22:09     -875.373028        0.1941
BFGS:   14 03:32:38     -875.387408        0.1878
BFGS:   15 03:41:52     -875.398933        0.1756
BFGS:   16 03:49:50     -875.412013        0.1392
BFGS:   17 03:57:10     -875.420630        0.1417
BFGS:   18 04:06:23     -875.429634        0.1231
BFGS:   19 04:14:21     -875.434130        0.1020
BFGS:   20 04:23:34     -875.438407        0.0809
BFGS:   21 04:31:32     -875.441017        0.0779
BFGS:   22 04:38:52     -875.443692        0.0769
BFGS:   23 04:46:50     -875.446966        0.0685
BFGS:   24 04:54:48     -875.449299        0.0699
BFGS:   25 05:02:08     -875.451345        0.0805
BFGS:   26 05:09:28     -875.453319        0.0730
BFGS:   27 05:16:10     -875.454839        0.0536
BFGS:   28 05:23:31     -875.456190        0.0493
BFGS:   29 05:31:28     -875.457727        0.0628
BFGS:   30 05:40:04     -875.458700        0.0712
BFGS:   31 05:45:31     -875.460040        0.0598
BFGS:   32 05:55:22     -875.460845        0.0664
BFGS:   33 06:03:58     -875.462251        0.0525
BFGS:   34 06:10:40     -875.462249        0.0517
BFGS:   35 06:17:23     -875.462739        0.0499
BFGS:   36 06:25:58     -875.463038        0.0468
BFGS:   37 06:33:18     -875.463078        0.0516
BFGS:   38 06:38:45     -875.464448        0.0359
BFGS:   39 06:45:27     -875.466143        0.0303
BFGS:   40 06:50:54     -875.466829        0.0274
BFGS:   41 06:57:36     -875.467976        0.0321
BFGS:   42 07:03:02     -875.468214        0.0303
BFGS:   43 07:12:54     -875.464750        0.0928
BFGS:   44 07:22:08     -875.468808        0.0274
BFGS:   45 07:27:34     -875.469138        0.0279
BFGS:   46 07:34:16     -875.469851        0.0272
BFGS:   47 07:40:21     -875.470127        0.0255
BFGS:   48 07:47:03     -875.470174        0.0260
BFGS:   49 07:56:55     -875.469296        0.0388
BFGS:   50 08:02:21     -875.469753        0.0334
BFGS:   51 08:12:50     -875.469193        0.0937
BFGS:   52 08:22:04     -875.471720        0.0286
BFGS:   53 08:28:47     -875.471657        0.0261
BFGS:   54 08:34:13     -875.472295        0.0222
BFGS:   55 08:43:27     -875.474352        0.0275
BFGS:   56 08:49:31     -875.474678        0.0236
BFGS:   57 08:55:35     -875.474868        0.0369
BFGS:   58 09:01:39     -875.475126        0.0183
