      Step     Time          Energy         fmax
BFGS:    0 12:03:45     -874.673187        1.0886
BFGS:    1 12:14:52     -874.919499        0.8620
BFGS:    2 12:28:32     -875.194447        0.4418
BFGS:    3 12:39:02     -875.268072        0.4016
BFGS:    4 12:48:15     -875.328436        0.3809
BFGS:    5 12:57:29     -875.362736        0.3159
BFGS:    6 13:06:43     -875.399900        0.3205
BFGS:    7 13:15:56     -875.425386        0.2651
BFGS:    8 13:25:10     -875.456170        0.2140
BFGS:    9 13:32:29     -875.471181        0.1911
BFGS:   10 13:41:43     -875.491035        0.1919
BFGS:   11 13:50:18     -875.500800        0.1877
BFGS:   12 14:00:48     -875.515111        0.1644
BFGS:   13 14:09:23     -875.522726        0.1637
BFGS:   14 14:18:37     -875.536037        0.1470
BFGS:   15 14:27:49     -875.543985        0.1141
BFGS:   16 14:37:02     -875.549775        0.1033
BFGS:   17 14:44:22     -875.552846        0.0962
BFGS:   18 14:53:35     -875.555614        0.0908
BFGS:   19 15:00:17     -875.557358        0.0841
BFGS:   20 15:07:37     -875.560031        0.0734
BFGS:   21 15:14:57     -875.563258        0.0655
BFGS:   22 15:22:17     -875.566075        0.0709
BFGS:   23 15:32:08     -875.570797        0.0963
BFGS:   24 15:41:22     -875.574035        0.1175
BFGS:   25 15:51:51     -875.573824        0.1183
BFGS:   26 16:01:42     -875.579915        0.0903
BFGS:   27 16:09:02     -875.582222        0.0807
BFGS:   28 16:16:21     -875.584353        0.0603
BFGS:   29 16:24:19     -875.585750        0.0691
BFGS:   30 16:29:44     -875.587165        0.0488
BFGS:   31 16:38:58     -875.589271        0.0855
BFGS:   32 16:46:18     -875.590830        0.0387
BFGS:   33 16:51:44     -875.591518        0.0347
BFGS:   34 16:59:03     -875.592165        0.0468
BFGS:   35 17:04:30     -875.592399        0.0369
BFGS:   36 17:14:59     -875.547660        0.3238
BFGS:   37 17:26:43     -875.592311        0.0365
BFGS:   38 17:32:10     -875.592855        0.0268
BFGS:   39 17:37:36     -875.593348        0.0252
BFGS:   40 17:44:18     -875.593835        0.0244
BFGS:   41 17:49:44     -875.593732        0.0224
BFGS:   42 17:58:58     -875.587499        0.0635
BFGS:   43 18:08:49     -875.592707        0.0177
