      Step     Time          Energy         fmax
BFGS:    0 10:46:17     -874.333017        1.0485
BFGS:    1 10:56:47     -874.522797        0.7882
BFGS:    2 11:09:48     -874.709597        0.4357
BFGS:    3 11:20:55     -874.757939        0.3390
BFGS:    4 11:32:03     -874.798770        0.2723
BFGS:    5 11:41:54     -874.822957        0.2623
BFGS:    6 11:53:02     -874.856065        0.2713
BFGS:    7 12:03:31     -874.890702        0.3347
BFGS:    8 12:14:01     -874.922247        0.3008
BFGS:    9 12:25:08     -874.950883        0.2530
BFGS:   10 12:35:38     -874.972500        0.2172
BFGS:   11 12:46:07     -874.987745        0.1957
BFGS:   12 12:53:28     -874.999415        0.1496
BFGS:   13 13:02:41     -875.013050        0.1455
BFGS:   14 13:11:55     -875.022039        0.1503
BFGS:   15 13:21:08     -875.030231        0.1168
BFGS:   16 13:30:21     -875.036923        0.1035
BFGS:   17 13:37:41     -875.041466        0.0865
BFGS:   18 13:45:00     -875.044696        0.0946
BFGS:   19 13:52:20     -875.046293        0.0988
BFGS:   20 13:59:39     -875.047648        0.0974
BFGS:   21 14:06:58     -875.049293        0.0922
BFGS:   22 14:14:18     -875.052376        0.0792
BFGS:   23 14:21:37     -875.056126        0.0764
BFGS:   24 14:28:56     -875.059812        0.0733
BFGS:   25 14:36:16     -875.062702        0.0592
BFGS:   26 14:44:13     -875.064703        0.0606
BFGS:   27 14:52:48     -875.065620        0.0693
BFGS:   28 15:00:45     -875.065883        0.0950
BFGS:   29 15:08:04     -875.066728        0.0724
BFGS:   30 15:16:01     -875.067481        0.0679
BFGS:   31 15:25:52     -875.068319        0.0767
BFGS:   32 15:35:05     -875.069698        0.0819
BFGS:   33 15:41:46     -875.072167        0.0719
BFGS:   34 15:49:43     -875.073922        0.0673
BFGS:   35 15:56:25     -875.074480        0.0725
      Step     Time          Energy         fmax
BFGS:    0 15:56:25     -875.074480        0.0725
BFGS:    1 16:01:51     -875.075123        0.0456
BFGS:    2 16:08:32     -875.075858        0.0362
BFGS:    3 16:13:20     -875.076236        0.0360
BFGS:    4 16:20:39     -875.077649        0.0643
BFGS:    5 16:27:21     -875.078157        0.0371
BFGS:    6 16:32:09     -875.078584        0.0367
BFGS:    7 16:39:28     -875.079633        0.0344
BFGS:    8 16:44:54     -875.079887        0.0336
BFGS:    9 16:52:13     -875.080452        0.0349
BFGS:   10 16:57:39     -875.080523        0.0361
BFGS:   11 17:06:51     -875.079246        0.1160
BFGS:   12 17:12:17     -875.080612        0.0296
BFGS:   13 17:17:43     -875.081089        0.0295
BFGS:   14 17:23:09     -875.081485        0.0326
BFGS:   15 17:31:43     -875.081551        0.0353
BFGS:   16 17:38:25     -875.081350        0.0399
BFGS:   17 17:43:50     -875.081695        0.0352
BFGS:   18 17:54:19     -875.078022        0.1064
BFGS:   19 18:02:54     -875.081460        0.0360
BFGS:   20 18:08:20     -875.081971        0.0271
BFGS:   21 18:13:46     -875.082045        0.0264
BFGS:   22 18:21:43     -875.081396        0.0471
BFGS:   23 18:29:02     -875.082027        0.0291
BFGS:   24 18:34:28     -875.081978        0.0316
BFGS:   25 18:40:32     -875.081977        0.0336
BFGS:   26 18:47:13     -875.082176        0.0348
BFGS:   27 18:56:26     -875.081592        0.0791
BFGS:   28 19:01:51     -875.081970        0.0469
BFGS:   29 19:11:41     -875.078146        0.5683
BFGS:   30 19:21:32     -875.083289        0.0353
BFGS:   31 19:25:42     -875.083399        0.0373
BFGS:   32 19:34:54     -875.080371        0.1535
BFGS:   33 19:44:07     -875.083516        0.0559
BFGS:   34 19:48:55     -875.083690        0.0487
BFGS:   35 19:58:45     -875.067290        0.2508
BFGS:   36 20:08:36     -875.083499        0.0399
BFGS:   37 20:14:02     -875.084224        0.0329
BFGS:   38 20:19:27     -875.084653        0.0326
BFGS:   39 20:28:02     -875.085742        0.0487
BFGS:   40 20:36:37     -875.085285        0.0755
BFGS:   41 20:42:40     -875.085617        0.0424
BFGS:   42 20:49:22     -875.085710        0.0462
BFGS:   43 20:56:03     -875.085399        0.0435
BFGS:   44 21:01:29     -875.085270        0.0302
BFGS:   45 21:10:04     -875.082392        0.0911
BFGS:   46 21:16:46     -875.083773        0.0300
BFGS:   47 21:20:56     -875.083715        0.0276
BFGS:   48 21:31:25     -875.076187        0.2876
BFGS:   49 21:41:16     -875.082929        0.0530
BFGS:   50 21:45:26     -875.083403        0.0283
BFGS:   51 21:50:52     -875.084296        0.0121
