      Step     Time          Energy         fmax
BFGS:    0 14:58:26     -866.706654        1.9199
BFGS:    1 15:10:44     -867.006891        0.9810
BFGS:    2 15:24:16     -867.276058        0.5624
BFGS:    3 15:36:33     -867.378387        0.5817
BFGS:    4 15:48:50     -867.439066        0.4209
BFGS:    5 15:58:37     -867.483490        0.4135
BFGS:    6 16:08:23     -867.523971        0.3378
BFGS:    7 16:21:54     -867.565184        0.3308
BFGS:    8 16:32:56     -867.600651        0.3127
BFGS:    9 16:43:58     -867.632570        0.2009
BFGS:   10 16:54:59     -867.655378        0.2011
BFGS:   11 17:04:45     -867.671981        0.2054
BFGS:   12 17:14:31     -867.689393        0.1769
BFGS:   13 17:24:16     -867.701449        0.1299
BFGS:   14 17:34:02     -867.710074        0.1113
BFGS:   15 17:43:47     -867.716317        0.1068
BFGS:   16 17:52:18     -867.722000        0.1223
BFGS:   17 18:00:11     -867.725987        0.0960
BFGS:   18 18:07:26     -867.729482        0.0908
BFGS:   19 18:14:42     -867.732453        0.0837
BFGS:   20 18:22:34     -867.734801        0.0721
BFGS:   21 18:30:27     -867.735915        0.0846
BFGS:   22 18:37:05     -867.737507        0.0599
BFGS:   23 18:43:43     -867.738995        0.0552
BFGS:   24 18:51:36     -867.740165        0.0757
BFGS:   25 19:00:06     -867.740974        0.0904
BFGS:   26 19:08:37     -867.740822        0.0862
BFGS:   27 19:14:37     -867.741871        0.0829
BFGS:   28 19:26:15     -867.737365        0.1315
BFGS:   29 19:34:45     -867.742857        0.0746
BFGS:   30 19:40:45     -867.743453        0.0761
BFGS:   31 19:48:38     -867.745926        0.0488
BFGS:   32 19:54:39     -867.746651        0.0334
BFGS:   33 20:03:10     -867.747345        0.0801
BFGS:   34 20:10:25     -867.748015        0.0350
BFGS:   35 20:15:10     -867.748271        0.0350
BFGS:   36 20:24:18     -867.746101        0.0689
BFGS:   37 20:34:03     -867.748812        0.0266
BFGS:   38 20:38:49     -867.748967        0.0253
BFGS:   39 20:48:34     -867.739530        0.1227
BFGS:   40 20:59:34     -867.749229        0.0237
BFGS:   41 21:04:20     -867.749308        0.0226
BFGS:   42 21:12:50     -867.748713        0.0555
BFGS:   43 21:20:05     -867.749484        0.0287
BFGS:   44 21:24:50     -867.749507        0.0302
BFGS:   45 21:35:13     -867.742978        0.1095
BFGS:   46 21:44:21     -867.749151        0.0310
BFGS:   47 21:49:06     -867.749609        0.0332
BFGS:   48 21:59:29     -867.743058        0.1259
BFGS:   49 22:09:14     -867.750262        0.0577
BFGS:   50 22:14:37     -867.750525        0.0202
BFGS:   51 22:18:45     -867.750194        0.0364
BFGS:   52 22:24:08     -867.750310        0.0195
BFGS:   53 22:27:38     -867.750274        0.0292
BFGS:   54 22:31:46     -867.750254        0.0409
BFGS:   55 22:44:01     -867.730856        0.5153
BFGS:   56 22:54:24     -867.749866        0.0662
BFGS:   57 23:00:25     -867.750560        0.0265
BFGS:   58 23:03:55     -867.750521        0.0269
BFGS:   59 23:11:48     -867.748807        0.3027
BFGS:   60 23:19:41     -867.749926        0.0991
BFGS:   61 23:25:04     -867.750530        0.0160
BFGS:   62 23:27:19     -867.750789        0.0229
BFGS:   63 23:34:34     -867.750211        0.2095
BFGS:   64 23:41:50     -867.750544        0.0396
BFGS:   65 23:46:35     -867.750769        0.0123
BFGS:   66 23:49:28     -867.750764        0.0254
BFGS:   67 23:54:14     -867.750587        0.0188
BFGS:   68 23:58:59     -867.750598        0.0170
BFGS:   69 00:06:14     -867.748690        0.0925
BFGS:   70 00:13:30     -867.750466        0.0147
BFGS:   71 00:18:15     -867.750650        0.0112
BFGS:   72 00:23:38     -867.750756        0.0202
BFGS:   73 00:27:46     -867.750830        0.0226
BFGS:   74 00:33:09     -867.750919        0.0223
BFGS:   75 00:37:17     -867.750743        0.0196
BFGS:   76 00:48:54     -867.677254        1.2593
BFGS:   77 01:01:09     -867.750166        0.0730
BFGS:   78 01:06:32     -867.750481        0.0660
BFGS:   79 01:11:55     -867.750580        0.0315
BFGS:   80 01:18:33     -867.750004        0.1048
BFGS:   81 01:24:33     -867.750457        0.0293
BFGS:   82 01:28:41     -867.750734        0.0207
BFGS:   83 01:32:11     -867.750990        0.0165
BFGS:   84 01:43:49     -867.733041        0.6440
BFGS:   85 01:55:26     -867.751489        0.0414
BFGS:   86 02:00:49     -867.751071        0.0145
BFGS:   87 02:05:35     -867.750771        0.0274
BFGS:   88 02:15:20     -867.740830        0.3143
BFGS:   89 02:25:05     -867.750555        0.0382
BFGS:   90 02:27:20     -867.750391        0.0445
BFGS:   91 02:39:36     -867.682400        1.0872
BFGS:   92 02:52:29     -867.750786        0.0251
BFGS:   93 02:55:59     -867.751081        0.0299
BFGS:   94 03:01:22     -867.751493        0.0433
BFGS:   95 03:06:45     -867.751528        0.0202
BFGS:   96 03:10:53     -867.751439        0.0231
BFGS:   97 03:26:53     -867.624176        0.7571
BFGS:   98 03:42:16     -867.751714        0.0204
BFGS:   99 03:45:46     -867.751825        0.0229
      Step     Time          Energy         fmax
BFGS:    0 03:55:32     -867.740245        0.2619
BFGS:    1 04:04:02     -867.748466        0.1091
BFGS:    2 04:11:17     -867.751137        0.0626
BFGS:    3 04:17:17     -867.751511        0.0353
BFGS:    4 04:23:18     -867.751685        0.0272
BFGS:    5 04:27:25     -867.751627        0.0296
BFGS:    6 04:40:55     -867.621034        0.8592
BFGS:    7 04:53:48     -867.751351        0.0249
BFGS:    8 04:58:33     -867.751593        0.0135
BFGS:    9 05:03:19     -867.751668        0.0130
BFGS:   10 05:08:41     -867.751488        0.0279
BFGS:   11 05:12:12     -867.751621        0.0369
BFGS:   12 05:17:35     -867.751441        0.0254
BFGS:   13 05:21:05     -867.751497        0.0288
BFGS:   14 05:28:58     -867.748801        0.1802
BFGS:   15 05:36:14     -867.751444        0.0156
BFGS:   16 05:38:29     -867.751371        0.0199
BFGS:   17 05:44:29     -867.750654        0.1209
BFGS:   18 05:51:07     -867.751413        0.0152
BFGS:   19 05:53:23     -867.751641        0.0142
BFGS:   20 05:59:23     -867.750722        0.1343
BFGS:   21 06:06:01     -867.751671        0.0170
BFGS:   22 06:08:16     -867.751437        0.0206
BFGS:   23 06:14:16     -867.751453        0.1132
BFGS:   24 06:20:17     -867.751791        0.0123
BFGS:   25 06:23:47     -867.751782        0.0083
      Step     Time          Energy         fmax
BFGS:    0 20:27:09     -866.706654        1.9199
BFGS:    1 20:43:50     -867.006891        0.9810
BFGS:    2 21:02:29     -867.276058        0.5624
BFGS:    3 21:19:29     -867.378387        0.5817
BFGS:    4 21:36:41     -867.439066        0.4209
BFGS:    5 21:50:23     -867.483490        0.4135
