      Step     Time          Energy         fmax
BFGS:    0 15:39:54     -865.646937        1.8029
BFGS:    1 15:56:35     -865.953258        1.1885
BFGS:    2 16:15:23     -866.240396        0.7074
BFGS:    3 16:33:49     -866.352173        0.3978
BFGS:    4 16:49:39     -866.395990        0.5189
BFGS:    5 17:04:28     -866.445353        0.4331
BFGS:    6 17:21:12     -866.481518        0.3357
BFGS:    7 17:38:08     -866.513793        0.2707
BFGS:    8 17:52:56     -866.541997        0.3127
BFGS:    9 18:08:37     -866.571324        0.3383
BFGS:   10 18:24:16     -866.593599        0.2750
BFGS:   11 18:39:06     -866.616234        0.2112
BFGS:   12 18:57:44     -866.638726        0.2096
BFGS:   13 19:13:42     -866.655315        0.2011
BFGS:   14 19:27:55     -866.673434        0.2004
BFGS:   15 19:42:05     -866.684760        0.1715
BFGS:   16 19:55:16     -866.696044        0.1292
BFGS:   17 20:08:30     -866.704065        0.1198
BFGS:   18 20:19:40     -866.709683        0.1153
BFGS:   19 20:29:41     -866.714090        0.0878
BFGS:   20 20:40:05     -866.717055        0.0741
BFGS:   21 20:48:48     -866.718894        0.0703
BFGS:   22 20:59:20     -866.720940        0.0719
BFGS:   23 21:10:24     -866.722783        0.0687
BFGS:   24 21:20:08     -866.724104        0.0633
BFGS:   25 21:32:23     -866.726567        0.0755
BFGS:   26 21:43:54     -866.728510        0.0839
BFGS:   27 21:56:02     -866.731249        0.0776
BFGS:   28 22:05:40     -866.733613        0.0649
BFGS:   29 22:18:46     -866.737439        0.0709
BFGS:   30 22:29:20     -866.739863        0.0675
BFGS:   31 22:44:32     -866.743312        0.0913
BFGS:   32 22:53:22     -866.745063        0.0584
BFGS:   33 23:04:40     -866.746779        0.0900
      Step     Time          Energy         fmax
BFGS:    0 23:04:40     -866.746779        0.0900
BFGS:    1 23:11:30     -866.747327        0.0839
BFGS:    2 23:26:34     -866.744644        0.3352
BFGS:    3 23:39:44     -866.748743        0.0911
BFGS:    4 23:45:42     -866.749083        0.0705
BFGS:    5 00:02:36     -866.735398        0.3573
BFGS:    6 00:17:28     -866.750487        0.0673
BFGS:    7 00:25:54     -866.751197        0.0561
BFGS:    8 00:40:49     -866.754155        0.1103
BFGS:    9 00:50:32     -866.754835        0.0677
BFGS:   10 00:59:21     -866.755334        0.0619
BFGS:   11 01:11:35     -866.756939        0.0561
BFGS:   12 01:16:36     -866.757194        0.0499
BFGS:   13 01:29:32     -866.757383        0.0726
BFGS:   14 01:38:28     -866.758675        0.0513
BFGS:   15 01:46:58     -866.758839        0.0424
BFGS:   16 01:53:40     -866.759326        0.0595
BFGS:   17 02:06:32     -866.758193        0.0787
BFGS:   18 02:16:57     -866.759891        0.0563
BFGS:   19 02:22:59     -866.759932        0.0504
BFGS:   20 02:38:08     -866.745787        0.8722
BFGS:   21 02:51:18     -866.759998        0.0610
BFGS:   22 02:59:06     -866.760062        0.0618
BFGS:   23 03:04:59     -866.760092        0.0676
BFGS:   24 03:25:21     -866.532916        1.4219
BFGS:   25 03:45:44     -866.755738        0.4695
BFGS:   26 03:56:54     -866.759713        0.0776
BFGS:   27 04:05:46     -866.760353        0.0358
BFGS:   28 04:11:45     -866.760796        0.0474
BFGS:   29 04:22:55     -866.760513        0.0657
BFGS:   30 04:30:32     -866.761154        0.0276
BFGS:   31 04:39:12     -866.761244        0.0273
BFGS:   32 04:46:11     -866.761236        0.0296
BFGS:   33 04:57:39     -866.759856        0.1554
BFGS:   34 05:08:10     -866.761197        0.0914
BFGS:   35 05:16:04     -866.761548        0.0268
BFGS:   36 05:22:00     -866.761905        0.0432
BFGS:   37 05:30:46     -866.762184        0.0539
BFGS:   38 05:37:42     -866.762390        0.0271
BFGS:   39 05:44:41     -866.762306        0.0341
BFGS:   40 05:54:31     -866.761347        0.0603
BFGS:   41 06:03:00     -866.762336        0.0256
BFGS:   42 06:09:53     -866.762631        0.0295
BFGS:   43 06:18:26     -866.762605        0.0435
BFGS:   44 06:25:27     -866.762758        0.0298
BFGS:   45 06:34:01     -866.762131        0.0402
BFGS:   46 06:40:42     -866.762680        0.0206
BFGS:   47 06:46:35     -866.762885        0.0321
BFGS:   48 06:52:40     -866.763066        0.0359
BFGS:   49 06:58:36     -866.763141        0.0450
BFGS:   50 07:09:51     -866.762024        0.1201
BFGS:   51 07:22:01     -866.763451        0.0521
BFGS:   52 07:26:57     -866.763489        0.0633
BFGS:   53 07:37:23     -866.763295        0.0643
BFGS:   54 07:43:20     -866.763359        0.0508
BFGS:   55 07:52:52     -866.762886        0.1272
BFGS:   56 08:01:40     -866.763387        0.0424
BFGS:   57 08:07:42     -866.763402        0.0181
