      Step     Time          Energy         fmax
BFGS:    0 00:07:41     -865.781622        1.5037
BFGS:    1 00:24:29     -866.063242        1.0561
BFGS:    2 00:43:50     -866.344435        0.5186
BFGS:    3 01:03:33     -866.446253        0.5068
BFGS:    4 01:20:35     -866.500356        0.3961
BFGS:    5 01:36:29     -866.552539        0.4072
BFGS:    6 01:51:29     -866.594802        0.2881
BFGS:    7 02:06:31     -866.636653        0.3394
BFGS:    8 02:21:58     -866.667350        0.2958
BFGS:    9 02:37:27     -866.708387        0.2883
BFGS:   10 02:48:51     -866.723594        0.2097
BFGS:   11 03:02:48     -866.749102        0.1634
BFGS:   12 03:14:59     -866.757961        0.1435
BFGS:   13 03:27:26     -866.768511        0.1612
BFGS:   14 03:41:26     -866.778031        0.1685
BFGS:   15 03:55:31     -866.785709        0.1526
BFGS:   16 04:07:53     -866.793348        0.1577
BFGS:   17 04:21:04     -866.800072        0.1648
BFGS:   18 04:31:18     -866.804317        0.1111
BFGS:   19 04:44:26     -866.809451        0.0609
BFGS:   20 04:53:10     -866.811478        0.0520
BFGS:   21 05:04:27     -866.813082        0.0577
BFGS:   22 05:13:58     -866.814445        0.0543
BFGS:   23 05:23:26     -866.815489        0.0445
BFGS:   24 05:31:53     -866.816226        0.0345
BFGS:   25 05:42:18     -866.816990        0.0326
BFGS:   26 05:48:18     -866.817343        0.0450
BFGS:   27 06:00:50     -866.816823        0.0605
BFGS:   28 06:10:15     -866.817665        0.0277
BFGS:   29 06:18:07     -866.817868        0.0151
