      Step     Time          Energy         fmax
BFGS:    0 06:58:22     -865.622650        1.3834
BFGS:    1 07:15:50     -865.902877        0.9968
BFGS:    2 07:36:30     -866.190047        0.6120
BFGS:    3 07:55:16     -866.296956        0.5998
BFGS:    4 08:11:50     -866.362857        0.4646
BFGS:    5 08:27:32     -866.415259        0.3898
BFGS:    6 08:43:31     -866.456199        0.2934
BFGS:    7 08:59:22     -866.486166        0.2864
BFGS:    8 09:16:38     -866.522630        0.3197
BFGS:    9 09:33:28     -866.551184        0.3711
BFGS:   10 09:47:19     -866.574110        0.2984
BFGS:   11 10:02:18     -866.600982        0.1950
BFGS:   12 10:18:07     -866.617390        0.1817
BFGS:   13 10:31:19     -866.628164        0.1954
BFGS:   14 10:43:24     -866.639375        0.1443
BFGS:   15 10:55:35     -866.645329        0.1008
BFGS:   16 11:08:47     -866.653548        0.1147
BFGS:   17 11:21:04     -866.657934        0.1136
BFGS:   18 11:30:25     -866.662342        0.1192
BFGS:   19 11:42:30     -866.667318        0.1074
BFGS:   20 11:51:25     -866.669628        0.0959
BFGS:   21 12:03:37     -866.673457        0.0672
BFGS:   22 12:12:19     -866.675369        0.0614
BFGS:   23 12:24:10     -866.678844        0.0562
BFGS:   24 12:35:20     -866.681090        0.0620
BFGS:   25 12:45:41     -866.682708        0.0459
BFGS:   26 12:57:59     -866.684443        0.0548
BFGS:   27 13:08:31     -866.685157        0.0575
BFGS:   28 13:18:23     -866.685916        0.0568
BFGS:   29 13:29:40     -866.686635        0.0453
BFGS:   30 13:38:10     -866.687170        0.0408
BFGS:   31 13:48:31     -866.687776        0.0319
BFGS:   32 13:59:08     -866.688298        0.0326
BFGS:   33 14:07:04     -866.688571        0.0305
BFGS:   34 14:22:44     -866.688135        0.0764
BFGS:   35 14:34:00     -866.689168        0.0364
BFGS:   36 14:43:28     -866.689398        0.0287
BFGS:   37 14:51:57     -866.689663        0.0297
BFGS:   38 15:04:28     -866.689651        0.0297
BFGS:   39 15:12:10     -866.690065        0.0179
