      Step     Time          Energy         fmax
BFGS:    0 15:48:56     -865.709296        1.4758
BFGS:    1 16:05:39     -865.949764        1.0520
BFGS:    2 16:27:11     -866.187940        0.5699
BFGS:    3 16:43:56     -866.282635        0.5529
BFGS:    4 17:00:26     -866.333034        0.4478
BFGS:    5 17:17:58     -866.379885        0.4298
BFGS:    6 17:30:47     -866.408717        0.2940
BFGS:    7 17:46:22     -866.436822        0.2745
BFGS:    8 18:00:36     -866.461470        0.3188
BFGS:    9 18:14:28     -866.479078        0.3023
BFGS:   10 18:28:22     -866.501519        0.2101
BFGS:   11 18:39:34     -866.516019        0.1610
BFGS:   12 18:57:03     -866.534838        0.2060
BFGS:   13 19:07:22     -866.542315        0.1669
BFGS:   14 19:21:15     -866.557542        0.1331
BFGS:   15 19:30:42     -866.561951        0.0916
BFGS:   16 19:44:40     -866.569692        0.1244
BFGS:   17 19:54:20     -866.573477        0.0886
BFGS:   18 20:04:54     -866.578282        0.0547
BFGS:   19 20:14:11     -866.580642        0.0722
BFGS:   20 20:25:27     -866.582981        0.0590
BFGS:   21 20:33:20     -866.584022        0.0746
BFGS:   22 20:47:46     -866.586484        0.0851
BFGS:   23 20:57:57     -866.588208        0.0873
BFGS:   24 21:06:41     -866.590249        0.0832
BFGS:   25 21:19:59     -866.594728        0.0698
BFGS:   26 21:31:27     -866.597488        0.0701
BFGS:   27 21:44:20     -866.600902        0.0627
BFGS:   28 21:54:02     -866.602977        0.0546
BFGS:   29 22:07:56     -866.605226        0.1156
BFGS:   30 22:18:59     -866.606755        0.0640
BFGS:   31 22:27:44     -866.607607        0.0495
BFGS:   32 22:36:08     -866.608782        0.0400
BFGS:   33 22:45:38     -866.610232        0.0492
BFGS:   34 22:51:46     -866.610521        0.0535
BFGS:   35 23:05:02     -866.607560        0.0846
BFGS:   36 23:16:25     -866.610806        0.0285
BFGS:   37 23:22:23     -866.611063        0.0405
BFGS:   38 23:31:19     -866.611494        0.0305
BFGS:   39 23:39:08     -866.611773        0.0282
BFGS:   40 23:48:47     -866.612182        0.0281
BFGS:   41 23:56:33     -866.612536        0.0288
BFGS:   42 00:06:55     -866.613007        0.0343
BFGS:   43 00:13:00     -866.613195        0.0316
BFGS:   44 00:29:33     -866.588515        0.5197
BFGS:   45 00:44:36     -866.613458        0.1035
BFGS:   46 00:54:10     -866.613456        0.0419
BFGS:   47 01:01:58     -866.613553        0.0642
BFGS:   48 01:09:46     -866.613876        0.0355
BFGS:   49 01:18:35     -866.614058        0.0308
BFGS:   50 01:26:30     -866.614235        0.0257
BFGS:   51 01:36:02     -866.614508        0.0297
BFGS:   52 01:44:42     -866.614772        0.0312
BFGS:   53 01:54:06     -866.614801        0.0354
BFGS:   54 02:03:38     -866.615062        0.0333
BFGS:   55 02:12:20     -866.615265        0.0436
BFGS:   56 02:21:57     -866.615680        0.0226
BFGS:   57 02:31:32     -866.615911        0.0226
BFGS:   58 02:42:50     -866.616264        0.0765
BFGS:   59 02:54:10     -866.615459        0.1479
BFGS:   60 03:04:33     -866.616252        0.0871
BFGS:   61 03:16:46     -866.616519        0.1580
BFGS:   62 03:27:08     -866.615924        0.1310
BFGS:   63 03:36:11     -866.616325        0.0963
BFGS:   64 03:46:28     -866.616931        0.0906
BFGS:   65 03:56:08     -866.616916        0.0353
BFGS:   66 04:04:53     -866.617147        0.0548
BFGS:   67 04:14:32     -866.617209        0.0841
BFGS:   68 04:21:35     -866.617302        0.0417
BFGS:   69 04:35:29     -866.612284        0.2977
BFGS:   70 04:49:22     -866.617323        0.0405
BFGS:   71 04:59:37     -866.617407        0.0711
BFGS:   72 05:04:41     -866.617499        0.0644
BFGS:   73 05:14:05     -866.617435        0.0608
BFGS:   74 05:20:00     -866.617604        0.0427
BFGS:   75 05:36:39     -866.603348        0.5564
BFGS:   76 05:52:27     -866.617639        0.0278
BFGS:   77 06:00:19     -866.617752        0.0164
