      Step     Time          Energy         fmax
BFGS:    0 06:44:16     -865.664739        1.8302
BFGS:    1 07:01:12     -865.948960        1.1789
BFGS:    2 07:19:37     -866.209118        0.6548
BFGS:    3 07:38:07     -866.325549        0.5515
BFGS:    4 07:53:55     -866.385037        0.5189
BFGS:    5 08:11:22     -866.450268        0.3383
BFGS:    6 08:27:06     -866.485304        0.2942
BFGS:    7 08:43:34     -866.523080        0.5111
BFGS:    8 09:00:16     -866.556038        0.4601
BFGS:    9 09:17:30     -866.590307        0.2803
BFGS:   10 09:30:44     -866.612192        0.2306
BFGS:   11 09:46:33     -866.638287        0.2316
BFGS:   12 10:01:46     -866.656931        0.2426
BFGS:   13 10:12:03     -866.667158        0.1678
BFGS:   14 10:25:18     -866.680824        0.1479
BFGS:   15 10:36:26     -866.686758        0.1817
BFGS:   16 10:49:23     -866.694214        0.1569
BFGS:   17 11:00:39     -866.699757        0.1029
BFGS:   18 11:12:44     -866.705319        0.0902
BFGS:   19 11:23:11     -866.709342        0.1000
BFGS:   20 11:35:54     -866.714473        0.0981
BFGS:   21 11:45:35     -866.716276        0.0784
BFGS:   22 12:00:45     -866.718725        0.0999
BFGS:   23 12:10:16     -866.720010        0.0827
BFGS:   24 12:20:56     -866.721985        0.0754
BFGS:   25 12:31:26     -866.723244        0.0658
BFGS:   26 12:40:58     -866.724448        0.0694
BFGS:   27 12:55:50     -866.725171        0.1164
BFGS:   28 13:08:04     -866.727403        0.0610
BFGS:   29 13:15:05     -866.728491        0.0752
BFGS:   30 13:29:37     -866.728459        0.1654
BFGS:   31 13:43:38     -866.732306        0.0671
BFGS:   32 13:52:15     -866.732367        0.0538
BFGS:   33 14:00:48     -866.733070        0.0619
BFGS:   34 14:12:04     -866.734901        0.0669
BFGS:   35 14:22:21     -866.736154        0.0691
BFGS:   36 14:35:29     -866.738204        0.0718
BFGS:   37 14:50:07     -866.738650        0.0804
BFGS:   38 15:01:00     -866.739867        0.0753
BFGS:   39 15:11:31     -866.741255        0.0660
BFGS:   40 15:21:58     -866.742393        0.0628
BFGS:   41 15:32:39     -866.743121        0.0696
BFGS:   42 15:42:21     -866.743478        0.0615
BFGS:   43 15:54:36     -866.743939        0.0636
BFGS:   44 16:03:16     -866.744445        0.0576
BFGS:   45 16:15:30     -866.744613        0.0825
      Step     Time          Energy         fmax
BFGS:    0 16:15:30     -866.744613        0.0825
BFGS:    1 16:21:28     -866.745259        0.0790
BFGS:    2 16:39:13     -866.735288        0.2651
BFGS:    3 16:56:52     -866.746357        0.0527
BFGS:    4 17:02:52     -866.746684        0.0504
BFGS:    5 17:23:13     -866.737531        0.2828
BFGS:    6 17:33:59     -866.747128        0.0528
BFGS:    7 17:42:40     -866.747566        0.0527
BFGS:    8 17:51:24     -866.748080        0.0627
BFGS:    9 17:59:16     -866.748722        0.0572
BFGS:   10 18:10:28     -866.749921        0.0512
BFGS:   11 18:18:19     -866.750359        0.0430
BFGS:   12 18:31:25     -866.751431        0.0449
BFGS:   13 18:39:59     -866.751749        0.0516
BFGS:   14 18:48:39     -866.752021        0.0433
BFGS:   15 18:57:15     -866.752532        0.0412
BFGS:   16 19:05:52     -866.752889        0.0394
BFGS:   17 19:18:01     -866.753135        0.0445
BFGS:   18 19:24:01     -866.753684        0.0717
BFGS:   19 19:38:57     -866.735939        0.4416
BFGS:   20 19:55:38     -866.754626        0.0605
BFGS:   21 20:04:16     -866.754708        0.0623
BFGS:   22 20:15:32     -866.754710        0.0469
BFGS:   23 20:21:17     -866.754909        0.0591
BFGS:   24 20:32:31     -866.754875        0.0649
BFGS:   25 20:38:32     -866.755190        0.0663
BFGS:   26 20:51:32     -866.747553        0.5299
BFGS:   27 21:04:38     -866.753708        0.3503
BFGS:   28 21:13:58     -866.755356        0.0395
BFGS:   29 21:20:06     -866.755634        0.0732
BFGS:   30 21:28:45     -866.756074        0.0440
BFGS:   31 21:36:31     -866.756349        0.0389
BFGS:   32 21:45:10     -866.756722        0.0557
BFGS:   33 21:51:54     -866.756926        0.0743
BFGS:   34 22:00:19     -866.757087        0.0485
BFGS:   35 22:05:23     -866.757179        0.0559
BFGS:   36 22:21:11     -866.739093        0.8960
BFGS:   37 22:38:08     -866.757297        0.0509
BFGS:   38 22:44:07     -866.757359        0.0612
BFGS:   39 23:00:44     -866.709413        1.2300
BFGS:   40 23:15:47     -866.757329        0.0532
BFGS:   41 23:21:36     -866.757313        0.0673
BFGS:   42 23:38:13     -866.734189        0.8196
BFGS:   43 23:54:22     -866.756952        0.1146
BFGS:   44 00:00:24     -866.757194        0.1104
BFGS:   45 00:12:40     -866.754865        0.2497
BFGS:   46 00:25:01     -866.757461        0.0507
BFGS:   47 00:28:24     -866.757539        0.0455
BFGS:   48 00:34:22     -866.757604        0.0514
BFGS:   49 00:40:24     -866.757684        0.0448
BFGS:   50 00:53:46     -866.756414        0.1921
BFGS:   51 01:07:35     -866.757815        0.0338
BFGS:   52 01:13:34     -866.757878        0.0375
BFGS:   53 01:22:07     -866.757618        0.0550
BFGS:   54 01:27:02     -866.757793        0.0502
BFGS:   55 01:46:12     -866.587334        1.2019
BFGS:   56 02:05:20     -866.756459        0.1367
BFGS:   57 02:14:48     -866.757331        0.0465
BFGS:   58 02:23:16     -866.757445        0.0430
BFGS:   59 02:29:08     -866.757552        0.0564
BFGS:   60 02:40:28     -866.756811        0.0709
BFGS:   61 02:49:01     -866.757850        0.0340
BFGS:   62 02:55:04     -866.757995        0.0323
BFGS:   63 03:03:43     -866.757742        0.0448
BFGS:   64 03:11:26     -866.758246        0.0200
