      Step     Time          Energy         fmax
BFGS:    0 14:37:00     -865.822387        1.3232
BFGS:    1 14:53:34     -866.091500        0.9415
BFGS:    2 15:12:47     -866.392162        0.6167
BFGS:    3 15:32:08     -866.503321        0.5701
BFGS:    4 15:48:09     -866.570351        0.4335
BFGS:    5 16:04:59     -866.627753        0.3991
BFGS:    6 16:18:56     -866.659068        0.2539
BFGS:    7 16:34:14     -866.689158        0.2798
BFGS:    8 16:47:08     -866.714805        0.3269
BFGS:    9 17:01:25     -866.749631        0.3234
BFGS:   10 17:18:02     -866.774309        0.2985
BFGS:   11 17:28:27     -866.792853        0.1952
BFGS:   12 17:44:23     -866.821694        0.1627
BFGS:   13 17:53:53     -866.828996        0.1722
BFGS:   14 18:06:34     -866.841927        0.1085
BFGS:   15 18:17:10     -866.848003        0.1122
BFGS:   16 18:32:48     -866.855436        0.1257
BFGS:   17 18:42:19     -866.859424        0.1188
BFGS:   18 18:53:36     -866.865443        0.1049
BFGS:   19 19:04:54     -866.868846        0.0861
BFGS:   20 19:16:00     -866.872253        0.0724
BFGS:   21 19:27:15     -866.875344        0.0664
BFGS:   22 19:36:42     -866.877339        0.0685
BFGS:   23 19:50:45     -866.880879        0.1093
BFGS:   24 20:02:12     -866.882388        0.0727
BFGS:   25 20:12:27     -866.884492        0.0797
BFGS:   26 20:21:58     -866.886065        0.0452
BFGS:   27 20:34:14     -866.888024        0.0472
BFGS:   28 20:46:33     -866.889343        0.0534
BFGS:   29 20:55:20     -866.889970        0.0351
BFGS:   30 21:04:49     -866.891165        0.0389
BFGS:   31 21:13:31     -866.891678        0.0327
BFGS:   32 21:25:01     -866.892630        0.0309
BFGS:   33 21:33:38     -866.892961        0.0424
BFGS:   34 21:50:22     -866.886891        0.1870
BFGS:   35 22:05:04     -866.893941        0.0479
BFGS:   36 22:10:51     -866.894106        0.0686
BFGS:   37 22:23:17     -866.890469        0.1206
BFGS:   38 22:35:33     -866.894610        0.0408
BFGS:   39 22:41:31     -866.894739        0.0540
BFGS:   40 22:49:59     -866.895073        0.0398
BFGS:   41 22:57:43     -866.895255        0.0433
BFGS:   42 23:12:30     -866.890430        0.1325
BFGS:   43 23:26:50     -866.895988        0.0245
BFGS:   44 23:34:30     -866.896096        0.0220
BFGS:   45 23:41:19     -866.896337        0.0345
BFGS:   46 23:49:54     -866.896855        0.0292
BFGS:   47 23:55:48     -866.897059        0.0542
BFGS:   48 00:04:29     -866.897421        0.0293
BFGS:   49 00:12:52     -866.897707        0.0251
BFGS:   50 00:22:31     -866.898040        0.0228
BFGS:   51 00:30:18     -866.898133        0.0216
BFGS:   52 00:43:31     -866.893946        0.1384
BFGS:   53 00:57:32     -866.898525        0.0242
BFGS:   54 01:05:14     -866.898521        0.0182
