      Step     Time          Energy         fmax
BFGS:    0 03:52:33     -865.820064        1.6781
BFGS:    1 04:10:26     -866.147472        0.9661
BFGS:    2 04:29:54     -866.472583        0.6277
BFGS:    3 04:47:25     -866.586247        0.4922
BFGS:    4 05:05:48     -866.670083        0.6183
BFGS:    5 05:24:05     -866.752271        0.4285
BFGS:    6 05:41:59     -866.806740        0.3333
BFGS:    7 05:59:45     -866.872416        0.5466
BFGS:    8 06:17:14     -866.922031        0.5024
BFGS:    9 06:33:08     -866.972089        0.4163
BFGS:   10 06:48:12     -867.008438        0.3667
BFGS:   11 07:03:57     -867.042813        0.2670
BFGS:   12 07:20:40     -867.064013        0.2545
BFGS:   13 07:34:23     -867.077833        0.1806
BFGS:   14 07:47:18     -867.088154        0.1793
BFGS:   15 08:00:22     -867.096541        0.1658
BFGS:   16 08:15:17     -867.104740        0.1463
BFGS:   17 08:26:36     -867.108764        0.0952
BFGS:   18 08:39:11     -867.113800        0.0816
BFGS:   19 08:49:50     -867.116543        0.0835
BFGS:   20 09:00:04     -867.119441        0.0705
BFGS:   21 09:11:36     -867.121095        0.0538
BFGS:   22 09:23:00     -867.122435        0.0462
BFGS:   23 09:35:14     -867.123952        0.0588
BFGS:   24 09:45:44     -867.125176        0.0592
BFGS:   25 09:57:59     -867.127005        0.0527
BFGS:   26 10:08:10     -867.128086        0.0559
BFGS:   27 10:19:45     -867.130025        0.0738
BFGS:   28 10:29:46     -867.131119        0.0658
BFGS:   29 10:42:23     -867.133225        0.0764
BFGS:   30 10:51:01     -867.134445        0.0635
BFGS:   31 11:03:06     -867.136652        0.0496
BFGS:   32 11:12:53     -867.137855        0.0410
BFGS:   33 11:26:04     -867.139610        0.0617
BFGS:   34 11:35:03     -867.140598        0.0488
      Step     Time          Energy         fmax
BFGS:    0 11:35:03     -867.140598        0.0488
BFGS:    1 11:40:59     -867.141048        0.0619
BFGS:    2 12:01:12     -866.885192        1.2846
BFGS:    3 12:24:27     -867.141714        0.1402
BFGS:    4 12:32:57     -867.142341        0.0343
BFGS:    5 12:39:00     -867.142452        0.0656
BFGS:    6 12:58:22     -867.054524        1.0096
BFGS:    7 13:17:05     -867.142402        0.1222
BFGS:    8 13:25:46     -867.142727        0.0531
BFGS:    9 13:30:45     -867.142804        0.0422
BFGS:   10 13:42:07     -867.140676        0.3240
BFGS:   11 13:53:30     -867.142977        0.1047
BFGS:   12 13:59:25     -867.143053        0.0520
BFGS:   13 14:07:55     -867.142589        0.1444
BFGS:   14 14:13:48     -867.143041        0.0847
BFGS:   15 14:35:02     -866.947071        2.3655
BFGS:   16 14:54:07     -867.142901        0.0648
BFGS:   17 15:00:03     -867.143106        0.0653
BFGS:   18 15:21:01     -866.920904        3.4742
BFGS:   19 15:40:31     -867.143264        0.0975
BFGS:   20 15:46:28     -867.143460        0.0702
BFGS:   21 16:01:36     -867.121515        1.1997
BFGS:   22 16:17:12     -867.143419        0.0307
BFGS:   23 16:23:14     -867.143502        0.0580
BFGS:   24 16:32:44     -867.143383        0.1470
BFGS:   25 16:38:41     -867.143611        0.1100
BFGS:   26 16:58:01     -866.970989        2.0611
BFGS:   27 17:18:19     -867.143494        0.0831
BFGS:   28 17:24:13     -867.143626        0.0599
BFGS:   29 17:39:15     -867.130664        0.6679
BFGS:   30 17:52:35     -867.143485        0.0821
BFGS:   31 17:57:40     -867.143601        0.0875
BFGS:   32 18:03:45     -867.143535        0.0442
BFGS:   33 18:09:48     -867.143497        0.0659
BFGS:   34 18:15:35     -867.143590        0.0561
BFGS:   35 18:24:17     -867.143581        0.0981
BFGS:   36 18:30:10     -867.143811        0.0711
BFGS:   37 18:43:30     -867.139788        0.3230
BFGS:   38 18:53:54     -867.143613        0.0369
BFGS:   39 18:59:56     -867.143780        0.0355
BFGS:   40 19:17:37     -867.095055        1.0563
BFGS:   41 19:34:28     -867.143731        0.0620
BFGS:   42 19:40:22     -867.143781        0.0426
BFGS:   43 19:57:56     -867.070727        1.4354
BFGS:   44 20:16:22     -867.142116        0.2620
BFGS:   45 20:24:54     -867.142999        0.0961
BFGS:   46 20:30:51     -867.143170        0.0636
BFGS:   47 20:42:13     -867.141260        0.3428
BFGS:   48 20:51:59     -867.143289        0.1034
BFGS:   49 21:00:18     -867.143299        0.0411
BFGS:   50 21:03:32     -867.143297        0.0695
BFGS:   51 21:09:34     -867.143487        0.0312
