      Step     Time          Energy         fmax
BFGS:    0 06:50:11     -866.480034        1.6733
BFGS:    1 07:01:51     -866.763453        1.0781
BFGS:    2 07:14:45     -867.036726        0.4735
BFGS:    3 07:27:03     -867.138610        0.4317
BFGS:    4 07:37:27     -867.188269        0.5720
BFGS:    5 07:47:14     -867.239834        0.4920
BFGS:    6 07:55:46     -867.267300        0.2877
BFGS:    7 08:08:04     -867.305387        0.2814
BFGS:    8 08:15:59     -867.323285        0.3046
BFGS:    9 08:28:17     -867.353109        0.2411
BFGS:   10 08:38:04     -867.367572        0.1951
BFGS:   11 08:45:58     -867.379902        0.1670
BFGS:   12 08:57:37     -867.396403        0.2204
BFGS:   13 09:05:32     -867.403305        0.1352
BFGS:   14 09:12:48     -867.411290        0.0928
BFGS:   15 09:20:04     -867.417062        0.0786
BFGS:   16 09:27:21     -867.420610        0.0693
BFGS:   17 09:35:52     -867.423433        0.0562
BFGS:   18 09:42:31     -867.424960        0.0411
BFGS:   19 09:50:25     -867.426217        0.0616
BFGS:   20 09:56:26     -867.427065        0.0330
BFGS:   21 10:02:28     -867.427973        0.0321
BFGS:   22 10:07:51     -867.428459        0.0335
BFGS:   23 10:17:39     -867.428880        0.0456
BFGS:   24 10:24:18     -867.429990        0.0272
BFGS:   25 10:29:42     -867.430247        0.0212
BFGS:   26 10:36:21     -867.430786        0.0222
BFGS:   27 10:42:22     -867.431227        0.0225
BFGS:   28 10:52:09     -867.431614        0.0275
BFGS:   29 10:57:33     -867.431976        0.0236
BFGS:   30 11:09:50     -867.416014        0.1165
BFGS:   31 11:21:30     -867.432409        0.0145
BFGS:   32 11:25:39     -867.432408        0.0175
BFGS:   33 11:32:18     -867.432718        0.0312
BFGS:   34 11:37:41     -867.432898        0.0167
BFGS:   35 11:44:20     -867.433014        0.0200
BFGS:   36 11:49:06     -867.433110        0.0199
BFGS:   37 11:55:45     -867.432795        0.0552
BFGS:   38 12:02:24     -867.433619        0.0337
BFGS:   39 12:07:47     -867.433841        0.0133
BFGS:   40 12:17:34     -867.433856        0.0319
BFGS:   41 12:24:13     -867.433993        0.0277
BFGS:   42 12:28:59     -867.434225        0.0250
BFGS:   43 12:36:15     -867.433592        0.1020
BFGS:   44 12:42:54     -867.434240        0.0236
BFGS:   45 12:47:02     -867.434304        0.0128
BFGS:   46 13:00:35     -867.273720        1.6231
BFGS:   47 13:15:22     -867.427702        0.6069
BFGS:   48 13:23:54     -867.433538        0.1212
BFGS:   49 13:29:18     -867.433992        0.0391
BFGS:   50 13:33:26     -867.434029        0.0331
BFGS:   51 13:38:50     -867.434227        0.0292
BFGS:   52 13:42:58     -867.434131        0.0279
BFGS:   53 13:54:38     -867.346543        1.9299
BFGS:   54 14:07:31     -867.429246        0.6492
BFGS:   55 14:15:25     -867.433505        0.1929
BFGS:   56 14:21:26     -867.433873        0.0373
BFGS:   57 14:26:12     -867.433967        0.0419
BFGS:   58 14:34:05     -867.432175        0.1308
BFGS:   59 14:41:21     -867.434311        0.0406
BFGS:   60 14:46:07     -867.434384        0.0294
BFGS:   61 14:50:52     -867.434482        0.0122
BFGS:   62 14:55:38     -867.434477        0.0138
BFGS:   63 15:03:32     -867.431021        0.1276
BFGS:   64 15:10:10     -867.434611        0.0155
BFGS:   65 15:14:56     -867.434512        0.0162
BFGS:   66 15:27:12     -867.400144        0.5725
BFGS:   67 15:38:50     -867.434418        0.0232
BFGS:   68 15:42:21     -867.434457        0.0226
BFGS:   69 15:48:59     -867.433242        0.2599
BFGS:   70 15:56:15     -867.434512        0.0238
BFGS:   71 15:59:46     -867.434529        0.0207
BFGS:   72 16:06:24     -867.432749        0.2000
BFGS:   73 16:13:40     -867.434542        0.0202
BFGS:   74 16:15:56     -867.434585        0.0326
BFGS:   75 16:23:49     -867.433228        0.2569
BFGS:   76 16:30:28     -867.434671        0.0163
      Step     Time          Energy         fmax
BFGS:    0 07:35:13     -866.480034        1.6733
BFGS:    1 07:51:35     -866.763453        1.0781
BFGS:    2 08:10:06     -867.036726        0.4735
BFGS:    3 08:27:41     -867.138610        0.4317
BFGS:    4 08:42:48     -867.188269        0.5720
BFGS:    5 08:56:50     -867.239834        0.4920
BFGS:    6 09:08:54     -867.267300        0.2877
BFGS:    7 09:26:08     -867.305387        0.2814
BFGS:    8 09:37:11     -867.323285        0.3046
BFGS:    9 09:54:29     -867.353109        0.2411
BFGS:   10 10:08:28     -867.367572        0.1951
BFGS:   11 10:19:25     -867.379902        0.1670
BFGS:   12 10:35:32     -867.396403        0.2204
BFGS:   13 10:46:47     -867.403305        0.1352
BFGS:   14 10:57:00     -867.411290        0.0928
BFGS:   15 11:07:41     -867.417062        0.0786
BFGS:   16 11:17:58     -867.420610        0.0693
BFGS:   17 11:30:10     -867.423433        0.0562
BFGS:   18 11:39:46     -867.424960        0.0411
BFGS:   19 11:51:08     -867.426217        0.0616
BFGS:   20 11:59:43     -867.427065        0.0330
BFGS:   21 12:08:10     -867.427973        0.0321
BFGS:   22 12:15:55     -867.428459        0.0335
BFGS:   23 12:29:44     -867.428880        0.0456
BFGS:   24 12:39:16     -867.429990        0.0272
BFGS:   25 12:47:03     -867.430247        0.0212
BFGS:   26 12:56:32     -867.430786        0.0222
BFGS:   27 13:05:02     -867.431227        0.0225
BFGS:   28 13:19:06     -867.431614        0.0275
BFGS:   29 13:26:51     -867.431976        0.0236
BFGS:   30 13:44:46     -867.416014        0.1165
BFGS:   31 14:01:30     -867.432409        0.0145
