      Step     Time          Energy         fmax
BFGS:    0 11:06:20     -970.698307        0.4183
BFGS:    1 11:19:45     -970.728271        0.3703
BFGS:    2 11:36:45     -970.774460        0.5274
BFGS:    3 11:54:56     -970.799278        0.3244
BFGS:    4 12:09:42     -970.814276        0.1934
BFGS:    5 12:23:18     -970.823526        0.1416
BFGS:    6 12:40:18     -970.836947        0.2000
BFGS:    7 12:57:14     -970.846441        0.1996
BFGS:    8 13:14:09     -970.857455        0.1713
BFGS:    9 13:31:03     -970.864571        0.1511
BFGS:   10 13:45:41     -970.871111        0.1305
BFGS:   11 14:00:14     -970.879616        0.1308
BFGS:   12 14:14:49     -970.886448        0.1233
BFGS:   13 14:31:43     -970.894027        0.1230
BFGS:   14 14:45:15     -970.898116        0.1401
BFGS:   15 15:01:00     -970.903653        0.0893
BFGS:   16 15:14:25     -970.906520        0.0848
BFGS:   17 15:32:34     -970.912930        0.0863
BFGS:   18 15:47:13     -970.916402        0.0904
BFGS:   19 16:02:03     -970.921045        0.0985
BFGS:   20 16:16:43     -970.926169        0.1119
BFGS:   21 16:33:44     -970.930872        0.1123
BFGS:   22 16:54:15     -970.931189        0.1901
BFGS:   23 17:09:58     -970.937639        0.1137
BFGS:   24 17:24:31     -970.940852        0.0584
BFGS:   25 17:40:30     -970.944154        0.0634
BFGS:   26 17:58:36     -970.948464        0.0797
BFGS:   27 18:12:01     -970.950505        0.0879
BFGS:   28 18:28:58     -970.954792        0.0761
BFGS:   29 18:40:00     -970.956346        0.0639
BFGS:   30 18:53:28     -970.958543        0.0563
BFGS:   31 19:06:51     -970.959893        0.0618
BFGS:   32 19:20:13     -970.961079        0.0585
BFGS:   33 19:31:18     -970.961837        0.0522
BFGS:   34 19:42:30     -970.962819        0.0377
BFGS:   35 19:52:33     -970.963294        0.0381
BFGS:   36 20:07:21     -970.963502        0.0539
BFGS:   37 20:20:45     -970.964138        0.0289
BFGS:   38 20:29:33     -970.964389        0.0286
BFGS:   39 20:40:40     -970.964933        0.0302
BFGS:   40 20:49:27     -970.965093        0.0255
BFGS:   41 21:00:29     -970.965353        0.0285
BFGS:   42 21:09:11     -970.965604        0.0263
BFGS:   43 21:23:44     -970.965243        0.0586
BFGS:   44 21:37:10     -970.966127        0.0226
BFGS:   45 21:43:30     -970.966239        0.0232
BFGS:   46 21:56:55     -970.965920        0.0622
BFGS:   47 22:08:04     -970.966561        0.0188
BFGS:   48 22:15:40     -970.966659        0.0153
BFGS:   49 22:36:17     -970.930304        0.3989
BFGS:   50 23:00:19     -970.954257        0.6402
BFGS:   51 23:17:19     -970.964688        0.3153
BFGS:   52 23:35:25     -970.966726        0.0194
BFGS:   53 23:44:07     -970.966834        0.0223
BFGS:   54 00:04:33     -970.946117        0.6147
BFGS:   55 00:33:10     -970.928519        1.2841
BFGS:   56 00:48:57     -970.965152        0.2110
BFGS:   57 01:02:19     -970.966333        0.0360
BFGS:   58 01:08:40     -970.966526        0.0384
BFGS:   59 01:36:10     -970.964064        0.3707
BFGS:   60 01:51:57     -970.966769        0.0745
BFGS:   61 02:01:50     -970.966969        0.0240
BFGS:   62 02:07:00     -970.967034        0.0252
BFGS:   63 02:15:42     -970.967098        0.0262
BFGS:   64 02:22:07     -970.967163        0.0265
BFGS:   65 02:32:00     -970.967139        0.0370
BFGS:   66 02:38:26     -970.967250        0.0358
BFGS:   67 03:02:24     -970.767551        1.9725
BFGS:   68 03:32:17     -970.967307        0.0510
BFGS:   69 03:38:43     -970.967402        0.0489
BFGS:   70 04:09:03     -970.872659        2.1575
BFGS:   71 04:33:12     -970.964224        0.3727
BFGS:   72 04:51:17     -970.967140        0.0746
BFGS:   73 05:00:05     -970.967335        0.0303
BFGS:   74 05:09:58     -970.967438        0.0439
BFGS:   75 05:16:18     -970.967509        0.0335
BFGS:   76 05:26:10     -970.967522        0.0452
BFGS:   77 05:32:31     -970.967595        0.0421
BFGS:   78 05:42:23     -970.967527        0.0631
BFGS:   79 05:48:43     -970.967638        0.0594
BFGS:   80 06:04:28     -970.951686        0.7646
BFGS:   81 06:22:32     -970.967623        0.0494
BFGS:   82 06:32:24     -970.967667        0.0208
BFGS:   83 06:38:44     -970.967663        0.0332
BFGS:   84 06:52:07     -970.966301        0.2380
BFGS:   85 07:05:30     -970.967652        0.0484
BFGS:   86 07:11:51     -970.967706        0.0431
BFGS:   87 07:21:43     -970.967537        0.0723
BFGS:   88 07:28:04     -970.967692        0.0649
BFGS:   89 07:37:56     -970.967333        0.1108
BFGS:   90 07:44:16     -970.967702        0.1035
BFGS:   91 07:56:29     -970.966852        0.1561
BFGS:   92 08:07:31     -970.967633        0.0379
BFGS:   93 08:16:13     -970.967735        0.0113
BFGS:   94 08:24:54     -970.967699        0.0362
BFGS:   95 08:30:04     -970.967750        0.0426
BFGS:   96 08:38:51     -970.967748        0.0314
BFGS:   97 08:44:01     -970.967779        0.0391
BFGS:   98 08:53:58     -970.967663        0.0717
BFGS:   99 09:00:18     -970.967800        0.0749
      Step     Time          Energy         fmax
BFGS:    0 09:19:39     -970.928159        1.2297
BFGS:    1 09:38:54     -970.957766        0.5814
BFGS:    2 09:53:28     -970.965418        0.1207
BFGS:    3 10:05:51     -970.966840        0.0474
BFGS:    4 10:14:38     -970.967142        0.0392
BFGS:    5 10:25:40     -970.967404        0.0391
BFGS:    6 10:30:50     -970.967539        0.0434
BFGS:    7 10:41:52     -970.966984        0.0740
BFGS:    8 10:51:48     -970.967665        0.0156
BFGS:    9 10:56:58     -970.967694        0.0157
BFGS:   10 11:23:22     -970.859591        1.6045
BFGS:   11 11:47:29     -970.966362        0.0889
BFGS:   12 11:59:41     -970.967167        0.0342
BFGS:   13 12:09:33     -970.967366        0.0496
BFGS:   14 12:15:54     -970.967470        0.0367
BFGS:   15 12:27:02     -970.967531        0.0540
BFGS:   16 12:32:18     -970.967619        0.0330
BFGS:   17 12:51:39     -970.945489        0.8053
BFGS:   18 13:08:45     -970.967684        0.0229
BFGS:   19 13:13:55     -970.967726        0.0320
BFGS:   20 13:38:08     -970.843722        1.0893
BFGS:   21 13:58:34     -970.967778        0.0463
BFGS:   22 14:08:31     -970.967759        0.0204
BFGS:   23 14:14:57     -970.967818        0.0244
BFGS:   24 14:23:39     -970.967830        0.0245
BFGS:   25 14:28:49     -970.967862        0.0223
BFGS:   26 14:45:44     -970.960174        0.3252
BFGS:   27 15:02:43     -970.967865        0.0220
BFGS:   28 15:10:19     -970.967889        0.0285
BFGS:   29 15:22:37     -970.967232        0.1432
BFGS:   30 15:34:50     -970.967887        0.0164
BFGS:   31 15:40:00     -970.967905        0.0145
BFGS:   32 15:51:02     -970.967473        0.0743
BFGS:   33 16:00:55     -970.967909        0.0147
BFGS:   34 16:06:04     -970.967925        0.0193
BFGS:   35 16:27:46     -970.960638        0.2762
BFGS:   36 16:47:02     -970.967917        0.0233
BFGS:   37 16:52:12     -970.967929        0.0185
BFGS:   38 17:05:35     -970.966494        0.2906
BFGS:   39 17:18:58     -970.967928        0.0170
BFGS:   40 17:24:08     -970.967943        0.0177
BFGS:   41 17:30:29     -970.967908        0.0195
BFGS:   42 17:34:28     -970.967915        0.0363
BFGS:   43 17:53:49     -970.957515        0.3422
BFGS:   44 18:11:54     -970.967933        0.0204
BFGS:   45 18:17:04     -970.967953        0.0221
BFGS:   46 18:25:51     -970.967838        0.0687
BFGS:   47 18:31:06     -970.967967        0.0607
BFGS:   48 18:45:39     -970.965907        0.3237
BFGS:   49 19:00:12     -970.967944        0.0309
BFGS:   50 19:05:22     -970.967985        0.0307
BFGS:   51 19:30:29     -970.761147        2.6968
BFGS:   52 19:55:46     -970.967231        0.1315
BFGS:   53 20:06:48     -970.967785        0.0319
BFGS:   54 20:12:04     -970.967910        0.0285
BFGS:   55 20:22:06     -970.967665        0.0718
BFGS:   56 20:28:32     -970.967970        0.0558
BFGS:   57 20:48:58     -970.911607        0.9394
BFGS:   58 21:15:36     -970.967890        0.0551
BFGS:   59 21:25:28     -970.968010        0.0105
BFGS:   60 21:31:48     -970.968016        0.0126
BFGS:   61 21:41:50     -970.967867        0.0375
BFGS:   62 21:48:10     -970.968025        0.0361
BFGS:   63 21:59:12     -970.967123        0.0598
BFGS:   64 22:09:04     -970.967970        0.0150
BFGS:   65 22:17:55     -970.968041        0.0073
